,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|25080|11|1,1,ἡ,ὁ,l-s---fn-,ATR
1,Leuven|25080|11|2,2,γὰρ,γάρ,d--------,AuxY
2,Leuven|25080|11|3,3,ψυχὴ,ψυχή,n-s---fn-,SBJ
3,Leuven|25080|11|4,4,ἀνειμένη,ἀνίημι,v-srpefn-,PNOM
4,Leuven|25080|11|5,5,γείνεται,γίγνομαι,v3spie---,PRED_CO
6,Leuven|25080|11|7,7,ὅταν,ὅταν,c--------,AuxC
7,Leuven|25080|11|8,8,τὸ,ὁ,l-s---nn-,ATR
8,Leuven|25080|11|9,9,σὸν,σός,a-s---nn-,ATR
9,Leuven|25080|11|10,10,ὄνομα,ὄνομα,n-s---nn-,SBJ
10,Leuven|25080|11|11,11,παρῇ,πάρειμι,v3spsa---,ADV
12,Leuven|25080|11|13,13,καὶ,καί,c--------,COORD
13,Leuven|25080|11|14,14,ταῦτα,οὗτος,p-p---na-,SBJ
14,Leuven|25080|11|15,15,οὐκ,οὐ,d--------,AuxZ
15,Leuven|25080|11|16,16,ἔθος,ἔθος,n-s---na-,OBJ
16,Leuven|25080|11|17,17,ἐχούσης,ἔχω,v-sppafg-,ADV
17,Leuven|25080|11|18,18,ἠρεμεῖν,ἠρεμέω,v--pna---,ATR
18,Leuven|25080|11|19,19,διὰ,διά,r--------,AuxP
19,Leuven|25080|11|20,20,τὰ,ὁ,l-p---na-,ATR
20,Leuven|25080|11|21,21,ἐπερχόμενα,ἐπέρχομαι,v-pppena-,ADV
22,Leuven|25080|11|23,23,ἀλλʼ,ἀλλά,c--------,AuxY
23,Leuven|25080|11|24,24,ὑποφέρει,ὑποφέρω,v3spia---,ADV
