,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|48160|2|1,1,ἀπέσταλκα,ἀποστέλλω,v1sria---,PRED
1,Leuven|48160|2|2,2,σοι,σύ,p2s---cd-,OBJ
2,Leuven|48160|2|3,3,Γλαῦκον,Γλαῦκος,n-s---ma-,OBJ
3,Leuven|48160|2|4,4,τόν,ὁ,l-s---ma-,ATR
4,Leuven|48160|2|5,5,καί,καί,d--------,AuxZ
5,Leuven|48160|2|6,6,τήν,ὁ,l-s---fa-,ATR
6,Leuven|48160|2|7,7,ἐπιστολήν,ἐπιστολή,n-s---fa-,OBJ
7,Leuven|48160|2|8,8,σοι,σύ,p2s---cd-,OBJ
8,Leuven|48160|2|9,9,κομίζοντα,κομίζω,v-sppama-,ATR
10,Leuven|48160|2|11,11,ὅπως,ὅπως,c--------,AuxC
11,Leuven|48160|2|12,12,παρακομίσῃ,παρακομίζω,v3sasa---,ADV
12,Leuven|48160|2|13,13,ἡμῖν,ἐγώ,p1p---cd-,OBJ
13,Leuven|48160|2|14,14,τό,ὁ,l-s---na-,ATR
14,Leuven|48160|2|15,15,μάραθον,μάραθον,n-s---na-,OBJ
