,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|19419|4|1,1,παρακαλῶ,παρακαλέω,v1spia---,PRED_CO
1,Leuven|19419|4|2,2,σε,σύ,p2s---ca-,OBJ
3,Leuven|19419|4|4,4,κύριε,κύριος,n-s---mv-,ExD
5,Leuven|19419|4|6,6,ἐάν,ἐάν,c--------,AuxC
6,Leuven|19419|4|7,7,σοι,σύ,p2s---cd-,OBJ
7,Leuven|19419|4|8,8,δόξῃ,δοκέω,v3sasa---,ADV
9,Leuven|19419|4|10,10,καὶ,καί,d--------,AuxZ
10,Leuven|19419|4|11,11,πέμψαι,πέμπω,v--ana---,OBJ
11,Leuven|19419|4|12,12,ἐφʼ,ἐπί,r--------,AuxP
12,Leuven|19419|4|13,13,ἡμᾶς,ἐγώ,p1p---ca-,OBJ
14,Leuven|19419|4|15,15,εἰ,εἰ,c--------,AuxC
15,Leuven|19419|4|16,16,δὲ,δέ,d--------,COORD
16,Leuven|19419|4|17,17,μή,μή,d--------,AuxZ
18,Leuven|19419|4|19,19,ἀποθνήσκομεν,ἀποθνῄσκω,v1ppia---,PRED_CO
19,Leuven|19419|4|20,20,ὅτι,ὅτι,c--------,AuxC
20,Leuven|19419|4|21,21,οὐ,οὐ,d--------,AuxZ
21,Leuven|19419|4|22,22,βλέπομέν,βλέπω,v1ppia---,ADV
22,Leuven|19419|4|23,23,σε,σύ,p2s---ca-,OBJ
23,Leuven|19419|4|24,24,καθʼ,κατά,r--------,AuxP
24,Leuven|19419|4|25,25,ἡμέραν,ἡμέρα,n-s---fa-,ADV
