,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|30269|5|1,1,ἐξέδυσεν,ἐκδύω,v3saia---,PRED_CO
1,Leuven|30269|5|2,2,με,ἐγώ,p1s---ca-,OBJ
2,Leuven|30269|5|3,3,σύμπαν,σύμπας,a-s---na-,ADV
3,Leuven|30269|5|4,4,καί,καί,c--------,COORD
4,Leuven|30269|5|5,5,ἦρκεν,αἴρω,v3sria---,PRED_CO
5,Leuven|30269|5|6,6,μου,ἐγώ,p1s---cg-,ATR
6,Leuven|30269|5|7,7,τά,ὁ,l-p---na-,ATR
7,Leuven|30269|5|8,8,χρυσάφια,χρυσάφιον,n-p---na-,OBJ_CO
8,Leuven|30269|5|9,9,καί,καί,c--------,COORD
9,Leuven|30269|5|10,10,τά,ὁ,l-p---na-,ATR
10,Leuven|30269|5|11,11,ἐνώτια,ἐνώτιον,n-p---na-,OBJ_CO
11,Leuven|30269|5|12,12,καί,καί,c--------,COORD
12,Leuven|30269|5|13,13,ἔδωκεν,δίδωμι,v3saia---,PRED_CO
13,Leuven|30269|5|14,14,μοι,ἐγώ,p1s---cd-,OBJ
15,Leuven|30269|5|16,16,κιθῶνιν,κιθών,n-s---ma-,OBJ
16,Leuven|30269|5|17,17,ἵνα,ἵνα,c--------,AuxC
17,Leuven|30269|5|18,18,οὕτως,οὕτως,d--------,ADV
19,Leuven|30269|5|20,20,δέ,δέ,d--------,AuxY
20,Leuven|30269|5|21,21,διῆρα,διαίρω,v1saia---,ADV
