,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|28820|13|1,1,καὶ,καί,c--------,AuxY
1,Leuven|28820|13|2,2,γὰρ,γάρ,d--------,AuxY
2,Leuven|28820|13|3,3,ἐβουλόμην,βούλομαι,v1siie---,PRED
3,Leuven|28820|13|4,4,πᾶν,πᾶς,a-s---na-,OBJ
4,Leuven|28820|13|5,5,ποιῆσαι,ποιέω,v--ana---,OBJ_CO
5,Leuven|28820|13|6,6,καὶ,καί,c--------,COORD
6,Leuven|28820|13|7,7,ἐλθεῖν,ἔρχομαι,v--ana---,OBJ_CO
7,Leuven|28820|13|8,8,πρὸς,πρός,r--------,AuxP
8,Leuven|28820|13|9,9,ὑμᾶς,σύ,p2p---ca-,OBJ
9,Leuven|28820|13|10,10,πρῶτον,πρῶτος,a-s---na-,ADV
10,Leuven|28820|13|11,11,μὲν,μέν,d--------,AuxY
11,Leuven|28820|13|12,12,προσκυνῆσαι,προσκυνέω,v--ana---,ADV_CO
12,Leuven|28820|13|13,13,σου,σύ,p2s---cg-,ATR
13,Leuven|28820|13|14,14,τὸ,ὁ,l-s---na-,ATR
14,Leuven|28820|13|15,15,ἀγαθὸν,ἀγαθός,a-s---na-,ATR_CO
15,Leuven|28820|13|16,16,καὶ,καί,c--------,COORD
16,Leuven|28820|13|17,17,φιλότεκνον,φιλότεκνος,a-s---na-,ATR_CO
17,Leuven|28820|13|18,18,ἦθος,ἦθος,n-s---na-,OBJ
19,Leuven|28820|13|20,20,δεύτερον,δεύτερος,a-s---na-,ADV
20,Leuven|28820|13|21,21,καὶ,καί,c--------,COORD
21,Leuven|28820|13|22,22,περὶ,περί,r--------,AuxP
22,Leuven|28820|13|23,23,τούτων,οὗτος,p-p---ng-,ADV_CO
