,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|961|6|1,1,καὶ,καί,c--------,AuxY
1,Leuven|961|6|2,2,περὶ,περί,r--------,AuxP
2,Leuven|961|6|3,3,τοῦ,ὁ,l-s---ng-,ATR
3,Leuven|961|6|4,4,ὀψωνίου,ὀψώνιον,n-s---ng-,ADV
5,Leuven|961|6|6,6,ἀπὸ,ἀπό,r--------,AuxP
6,Leuven|961|6|7,7,μηνὸς,μήν,n-s---mg-,ADV
7,Leuven|961|6|8,8,Παχῶνος,Παχών,n-s---mg-,APOS
8,Leuven|961|6|9,9,ἕως,ἕως,r--------,AuxP
9,Leuven|961|6|10,10,Μεσορὴ,Μεσορή,n-s------,ADV
10,Leuven|961|6|11,11,μηνῶν,μήν,n-p---mg-,ADV
11,Leuven|961|6|12,12,δ,δ,n--------,ATR
12,Leuven|961|6|13,13,γίνονται,γίγνομαι,v3ppie---,PRED
13,Leuven|961|6|14,14,δραχμαὶ,δραχμή,n-p---fn-,SBJ
14,Leuven|961|6|15,15,μ,μ,n--------,ATR
