,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|17627|8|1,1,ἐρωτῶ,ἐρωτάω,v1spia---,ExD
1,Leuven|17627|8|2,2,σε,σύ,p2s---ca-,OBJ
3,Leuven|17627|8|4,4,οὐ,οὐ,d--------,AuxZ
4,Leuven|17627|8|5,5,πρᾶγμά,πρᾶγμα,n-s---nn-,PNOM
5,Leuven|17627|8|6,6,ἐστιν,εἰμί,v3spia---,ExD
7,Leuven|17627|8|8,8,ἐάν,ἐάν,c--------,AuxC
8,Leuven|17627|8|9,9,τινα,τις,p-s---ca-,OBJ
9,Leuven|17627|8|10,10,εὕρητε,εὑρίσκω,v2pasa---,ADV
10,Leuven|17627|8|11,11,καταβαίνοντα,καταβαίνω,v-sppama-,ATR
12,Leuven|17627|8|13,13,ἀποστεῖλαι,ἀποστέλλω,v--ana---,OBJ
13,Leuven|17627|8|14,14,ἡμῖν,ἐγώ,p1p---cd-,OBJ
14,Leuven|17627|8|15,15,φάσιν,φάσις,n-s---fa-,OBJ
15,Leuven|17627|8|16,16,περὶ,περί,r--------,AuxP
16,Leuven|17627|8|17,17,τῆς,ὁ,l-s---fg-,ATR
17,Leuven|17627|8|18,18,ὑγιείας,ὑγίεια,n-s---fg-,ATR
18,Leuven|17627|8|19,19,ὑμῶν,σύ,p2p---cg-,ATR_CO
19,Leuven|17627|8|20,20,καὶ,καί,c--------,COORD
20,Leuven|17627|8|21,21,τῆς,ὁ,l-s---fg-,ATR
21,Leuven|17627|8|22,22,μικρᾶς,μικρός,a-s---fg-,ATR_CO
