,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|28934|2|1,1,καλῶς,καλός,d--------,ADV
1,Leuven|28934|2|2,2,ποιήσεις,ποιέω,v2sfia---,PRED_CO
2,Leuven|28934|2|3,3,ἐλθών,ἔρχομαι,v-sapamn-,ADV
3,Leuven|28934|2|4,4,πρός,πρός,r--------,AuxP
4,Leuven|28934|2|5,5,ἐμέ,ἐγώ,p1s---ca-,OBJ
5,Leuven|28934|2|6,6,ἄχρι,ἄχρι,c--------,AuxC
6,Leuven|28934|2|7,7,τά,ὁ,l-p---nn-,ATR
7,Leuven|28934|2|8,8,πράγματα,πρᾶγμα,n-p---nn-,SBJ
8,Leuven|28934|2|9,9,κατασταλῇ,κατασταλάω,v2spie---,ADV
10,Leuven|28934|2|11,11,ἐάν,ἐάν,c--------,AuxC
11,Leuven|28934|2|12,12,δ’,δέ,d--------,COORD
12,Leuven|28934|2|13,13,ἄρα,ἄρα,d--------,AuxY
13,Leuven|28934|2|14,14,μή,μή,d--------,AuxZ
15,Leuven|28934|2|16,16,μή,μή,d--------,AuxZ
16,Leuven|28934|2|17,17,ἀπέλθῃς,ἀπέρχομαι,v2sasa---,PRED_CO
17,Leuven|28934|2|18,18,εἰς,εἰς,r--------,AuxP
18,Leuven|28934|2|19,19,τό,ὁ,l-s---na-,OBJ
19,Leuven|28934|2|20,20,Σατύρου,Σάτυρος,n-s---mg-,ATR
21,Leuven|28934|2|22,22,ἐπεί,ἐπεί,c--------,AuxC
22,Leuven|28934|2|23,23,γάρ,γάρ,d--------,AuxY
23,Leuven|28934|2|24,24,ἀκούομεν,ἀκούω,v1ppia---,ADV
24,Leuven|28934|2|25,25,ὅτι,ὅτι,c--------,AuxC
25,Leuven|28934|2|26,26,κακά,κακός,a-p---na-,OBJ
26,Leuven|28934|2|27,27,μέλλει,μέλλω,v3spia---,OBJ
27,Leuven|28934|2|28,28,πράσσειν,πράσσω,v--pna---,OBJ
