,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|27679|15|1,1,μὰ,μά,r--------,AuxP
1,Leuven|27679|15|2,2,τοὺς,ὁ,l-p---ma-,ATR
2,Leuven|27679|15|3,3,θεούς,θεός,n-p---ma-,ExD
5,Leuven|27679|15|6,6,ἐλυπήθην,λυπέω,v1saip---,PRED
6,Leuven|27679|15|7,7,ἀκούσας,ἀκούω,v-sapamn-,ADV
7,Leuven|27679|15|8,8,ποῖ,ποῖ,d--------,ADV
8,Leuven|27679|15|9,9,ἀπὸ,ἀπό,r--------,AuxP
9,Leuven|27679|15|10,10,τοῦ,ὁ,l-s---mg-,ATR
10,Leuven|27679|15|11,11,μικροῦ,μικρός,a-s---mg-,ATR
11,Leuven|27679|15|12,12,χαλκοῦ,χαλκός,n-s---mg-,ADV
12,Leuven|27679|15|13,13,ἤχθη,ἄγω,v3saip---,OBJ
