,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|892|4|1,1,καλῶς,καλός,d--------,ADV
1,Leuven|892|4|2,2,οὖν,οὖν,d--------,AuxY
2,Leuven|892|4|3,3,ποιήσεις,ποιέω,v2sfia---,PRED
3,Leuven|892|4|4,4,ἀξιώσας,ἀξιόω,v-sapamn-,ADV
4,Leuven|892|4|5,5,Ἡδύλον,Ἡδύλος,n-s---ma-,SBJ
5,Leuven|892|4|6,6,παραγενέσθαι,παραγίγνομαι,v--anm---,OBJ
6,Leuven|892|4|7,7,εἰς,εἰς,r--------,AuxP
7,Leuven|892|4|8,8,κροκοδίλων,κροκόδιλος,n-p---mg-,ATR
8,Leuven|892|4|9,9,πόλιν,πόλις,n-s---fa-,OBJ
9,Leuven|892|4|10,10,ἵνα,ἵνα,c--------,AuxC
10,Leuven|892|4|11,11,τήν,ὁ,l-s---fa-,ATR
11,Leuven|892|4|12,12,ἀπέγδοσιν,ἀπέκδοσις,n-s---fa-,OBJ
12,Leuven|892|4|13,13,ποιησάμενοι,ποιέω,v-papmmn-,ADV
13,Leuven|892|4|14,14,ἐπικηρύξωμεν,ἐπικηρύσσω,v1pasa---,ADV
14,Leuven|892|4|15,15,ἐν,ἐν,r--------,AuxP
15,Leuven|892|4|16,16,Φιλαδελφείαι,Φιλαδέλφεια,n-s---fd-,ADV
