,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|27385|3|1,1,παρέλαβον,παραλαμβάνω,v1saia---,PRED_CO
1,Leuven|27385|3|2,2,παρὰ,παρά,r--------,AuxP
2,Leuven|27385|3|3,3,Τίλεως,Τίλις,n-s---fg-,OBJ
4,Leuven|27385|3|5,5,ὅτι,ὅτι,c--------,AuxC
5,Leuven|27385|3|6,6,πείθοντός,πείθω,v-sppamg-,OBJ
6,Leuven|27385|3|7,7,σε,σύ,p2s---ca-,OBJ
7,Leuven|27385|3|8,8,οὐκ,οὐ,d--------,AuxZ
8,Leuven|27385|3|9,9,ἐστρατεύσω,στρατεύω,v2saim---,OBJ
9,Leuven|27385|3|10,10,εἰς,εἰς,r--------,AuxP
10,Leuven|27385|3|11,11,κλάσσαν,κλάσσα,n-s---fa-,OBJ
12,Leuven|27385|3|13,13,καὶ,καί,c--------,COORD
13,Leuven|27385|3|14,14,ἐποίησα,ποιέω,v1saia---,PRED_CO
14,Leuven|27385|3|15,15,δύο,δύο,m--------,ATR
15,Leuven|27385|3|16,16,ἡμέρας,ἡμέρα,n-p---fa-,OBJ
16,Leuven|27385|3|17,17,λυπούμενος,λυπέω,v-sppemn-,ADV
