,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|31789|4|1,1,ἐλπίζω,ἐλπίζω,v1spia---,PRED
1,Leuven|31789|4|2,2,οὖν,οὖν,d--------,AuxY
2,Leuven|31789|4|3,3,μετά,μετά,r--------,AuxP
3,Leuven|31789|4|4,4,τρεῖς,τρεῖς,m-p---fa-,ATR
4,Leuven|31789|4|5,5,καί,καί,d--------,AuxZ
5,Leuven|31789|4|6,6,ἐγώ,ἐγώ,p1s---cn-,SBJ
6,Leuven|31789|4|7,7,πρός,πρός,r--------,AuxP
7,Leuven|31789|4|8,8,ὑμᾶς,σύ,p2p---ca-,OBJ
8,Leuven|31789|4|9,9,ἐλθεῖν,ἔρχομαι,v--ana---,OBJ_CO
9,Leuven|31789|4|10,10,καί,καί,c--------,COORD
10,Leuven|31789|4|11,11,τά,ὁ,l-p---na-,OBJ
11,Leuven|31789|4|12,12,περί,περί,r--------,AuxP
12,Leuven|31789|4|13,13,ἐμοῦ,ἐγώ,p1s---cg-,ADV
13,Leuven|31789|4|14,14,ὑμῖν,σύ,p2p---cd-,OBJ
14,Leuven|31789|4|15,15,ἐξηγήσασθαι,ἐξηγέομαι,v--anm---,OBJ_CO
