,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|25080|5|1,1,οὐ,οὐ,d--------,AuxZ
1,Leuven|25080|5|2,2,γὰρ,γάρ,d--------,AuxY
2,Leuven|25080|5|3,3,θέλω,ἐθέλω,v1spia---,PRED
3,Leuven|25080|5|4,4,ὑμᾶς,σύ,p2p---ca-,SBJ
4,Leuven|25080|5|5,5,τοὺς,ὁ,l-p---ma-,ATR
5,Leuven|25080|5|6,6,ἀδελφοὺς,ἀδελφός,n-p---ma-,APOS
6,Leuven|25080|5|7,7,ἕνεκα,ἕνεκα,r--------,AuxP
7,Leuven|25080|5|8,8,ἐμοῦ,ἐγώ,p1s---cg-,ATR_CO
8,Leuven|25080|5|9,9,ἢ,ἤ,c--------,COORD
9,Leuven|25080|5|10,10,ἄλλου,ἄλλος,p-s---mg-,ATR_CO
10,Leuven|25080|5|11,11,διαφοράν,διαφορά,n-s---fa-,OBJ
11,Leuven|25080|5|12,12,τινα,τις,p-s---ca-,ATR
12,Leuven|25080|5|13,13,ἔχειν,ἔχω,v--pna---,OBJ
