,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|33329|2|1,1,προηγουμένως,προηγουμένως,d--------,ADV
1,Leuven|33329|2|2,2,πολλά,πολύς,a-p---na-,ADV
2,Leuven|33329|2|3,3,σου,σύ,p2s---cg-,ATR
3,Leuven|33329|2|4,4,τήν,ὁ,l-s---fa-,ATR
4,Leuven|33329|2|5,5,φιλαδελφίαν,φιλαδελφία,n-s---fa-,OBJ
5,Leuven|33329|2|6,6,προσαγορεύω,προσαγορεύω,v1spia---,PRED
6,Leuven|33329|2|7,7,εὐχόμενος,εὔχομαι,v-sppemn-,ADV
7,Leuven|33329|2|8,8,σε,σύ,p2s---ca-,OBJ
8,Leuven|33329|2|9,9,προσκυνεῖν,προσκυνέω,v--pna---,OBJ
9,Leuven|33329|2|10,10,ἐν,ἐν,r--------,AuxP
10,Leuven|33329|2|11,11,τάχει,τάχος,n-s---nd-,ADV
