,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|14145|3|1,1,Πετεῦρις,Πετεῦρις,n-s---mn-,SBJ
1,Leuven|14145|3|2,2,ἐτῶν,ἔτος,n-p---ng-,ATR
2,Leuven|14145|3|3,3,μ,μ,n--------,ATR
3,Leuven|14145|3|4,4,ἄσημος,ἄσημος,a-s---mn-,ATR
4,Leuven|14145|3|5,5,Σισόις,Σισόις,n-s---mn-,SBJ
5,Leuven|14145|3|6,6,ἐτῶν,ἔτος,n-p---ng-,ATR
6,Leuven|14145|3|7,7,λε,λε,m--------,ATR
7,Leuven|14145|3|8,8,ἄσημος,ἄσημος,a-s---mn-,ATR
8,Leuven|14145|3|9,9,ἔτους,ἔτος,n-s---ng-,ADV
9,Leuven|14145|3|10,10,ια,ια,m--------,ATR
10,Leuven|14145|3|11,11,Αὐρηλίου,Αὐρήλιος,n-s---mg-,ATR
11,Leuven|14145|3|12,12,Ἀντωνείνου,Ἀντωνεῖνος,n-s---mg-,ATR
12,Leuven|14145|3|13,13,Καίσαρος,Καῖσαρ,n-s---mg-,ATR
13,Leuven|14145|3|14,14,τοῦ,ὁ,l-s---mg-,ATR
14,Leuven|14145|3|15,15,κυρίου,κύριος,a-s---mg-,ATR
15,Leuven|14145|3|16,16,Παῦνι,Παῦνι,n--------,ADV
16,Leuven|14145|3|17,17,κ,κ,n--------,ATR
