,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|27089|4|1,1,ὁμοίως,ὅμοιος,d--------,ADV
1,Leuven|27089|4|2,2,καὶ,καί,d--------,AuxZ
2,Leuven|27089|4|3,3,ἄλλο,ἄλλος,p-s---nn-,ATR
3,Leuven|27089|4|4,4,καλάθιόν,καλάθιον,n-s---nn-,SBJ
4,Leuven|27089|4|5,5,μοι,ἐγώ,p1s---cd-,OBJ
5,Leuven|27089|4|6,6,ἐδόθη,δίδωμι,v3saip---,PRED
6,Leuven|27089|4|7,7,ὑπὸ,ὑπό,r--------,AuxP
7,Leuven|27089|4|8,8,τοῦ,ὁ,l-s---mg-,ATR
8,Leuven|27089|4|9,9,στρατιώτου,στρατιώτης,n-s---mg-,OBJ
10,Leuven|27089|4|11,11,ἐν,ἐν,r--------,AuxP
11,Leuven|27089|4|12,12,ᾧ,ὅς,p-s---nd-,ADV
12,Leuven|27089|4|13,13,εὗρον,εὑρίσκω,v1saia---,ATR
13,Leuven|27089|4|14,14,ἄρτους,ἄρτος,n-p---ma-,OBJ_CO
14,Leuven|27089|4|15,15,μεγάλους,μέγας,a-p---ma-,ATR
15,Leuven|27089|4|16,16,δύο,δύο,m--------,ATR
16,Leuven|27089|4|17,17,καὶ,καί,c--------,COORD
17,Leuven|27089|4|18,18,φοινίκια,φοινίκιος,a-p---na-,ATR
18,Leuven|27089|4|19,19,καρυωτά,καρυωτός,a-p---na-,OBJ_CO
20,Leuven|27089|4|21,21,καὶ,καί,c--------,AuxY
21,Leuven|27089|4|22,22,παρὰ,παρά,r--------,AuxP
22,Leuven|27089|4|23,23,τοῦ,ὁ,l-s---mg-,ATR
23,Leuven|27089|4|24,24,πατρὸς,πατήρ,n-s---mg-,ATR
24,Leuven|27089|4|25,25,Ἰουλίου,Ἰούλιος,n-s---mg-,ATR
25,Leuven|27089|4|26,26,σφυριδάλλιον,σφυριδάλλιον,n-s---na-,OBJ_CO
26,Leuven|27089|4|27,27,καὶ,καί,c--------,AuxY
27,Leuven|27089|4|28,28,τὰ,ὁ,l-p---na-,ATR
28,Leuven|27089|4|29,29,ταλάριά,ταλάριον,n-p---na-,OBJ_CO
29,Leuven|27089|4|30,30,μου,ἐγώ,p1s---cg-,ATR
30,Leuven|27089|4|31,31,καὶ,καί,c--------,COORD
31,Leuven|27089|4|32,32,θήκην,θήκη,n-s---fa-,OBJ_CO
32,Leuven|27089|4|33,33,μαχαιρίου,μαχαίριον,n-s---ng-,ATR
