,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|30121|3|1,1,γινώσκειν,γιγνώσκω,v--pna---,OBJ
1,Leuven|30121|3|2,2,σε,σύ,p2s---ca-,SBJ
2,Leuven|30121|3|3,3,θέλω,ἐθέλω,v1spia---,ExD
4,Leuven|30121|3|5,5,εὐχαριστῶ,εὐχαριστέω,v1spia---,PRED_CO
5,Leuven|30121|3|6,6,μου,ἐγώ,p1s---cg-,ATR
6,Leuven|30121|3|7,7,τόν,ὁ,l-s---ma-,ATR
7,Leuven|30121|3|8,8,πατέρα,πατήρ,n-s---ma-,OBJ
8,Leuven|30121|3|9,9,ὅσα,ὅσος,p-p---na-,OBJ
9,Leuven|30121|3|10,10,ἐπ’,ἐπί,r--------,AuxP
10,Leuven|30121|3|11,11,εὐπρέπειαν,εὐπρέπεια,n-s---fa-,ADV_CO
11,Leuven|30121|3|12,12,τῶν,ὁ,l-p---mg-,ATR
12,Leuven|30121|3|13,13,ἀνθρώπων,ἄνθρωπος,n-p---mg-,ATR
13,Leuven|30121|3|14,14,πρεπόντως,πρεπόντως,d--------,ADV
14,Leuven|30121|3|15,15,αὐτῷ,αὐτός,p-s---md-,ATR
15,Leuven|30121|3|16,16,καί,καί,c--------,COORD
16,Leuven|30121|3|17,17,τῇ,ὁ,l-s---fd-,ATR
17,Leuven|30121|3|18,18,τύχῃ,τύχη,n-s---fd-,ADV_CO
18,Leuven|30121|3|19,19,τοῦ,ὁ,l-s---mg-,ATR
19,Leuven|30121|3|20,20,οἴκου,οἶκος,n-s---mg-,ATR
20,Leuven|30121|3|21,21,αὐτοῦ,αὐτός,p-s---mg-,ATR
21,Leuven|30121|3|22,22,ὅλου,ὅλος,a-s---mg-,ATR
23,Leuven|30121|3|24,24,καί,καί,c--------,COORD
24,Leuven|30121|3|25,25,τό,ὁ,l-s---na-,ATR
25,Leuven|30121|3|26,26,προσκύνημα,προσκύνημα,n-s---na-,OBJ
26,Leuven|30121|3|27,27,τῆς,ὁ,l-s---fg-,ATR
27,Leuven|30121|3|28,28,κυρίας,κυρία,n-s---fg-,ATR
28,Leuven|30121|3|29,29,Ἴσιδος,Ἴσις,n-s---fg-,APOS
