,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|27086|3|1,1,ἐχάρην,χαίρω,v1saip---,PRED_CO
1,Leuven|27086|3|2,2,πῶς,πῶς,d--------,ADV
2,Leuven|27086|3|3,3,ἔπεμψάς,πέμπω,v2saia---,OBJ
3,Leuven|27086|3|4,4,μου,ἐγώ,p1s---cg-,ATR
4,Leuven|27086|3|5,5,τὸν,ὁ,l-s---ma-,ATR
5,Leuven|27086|3|6,6,υἱὸν,υἱός,n-s---ma-,OBJ
6,Leuven|27086|3|7,7,ἕως,ἕως,c--------,AuxC
7,Leuven|27086|3|8,8,αὐτὸν,αὐτός,p-s---ma-,OBJ
8,Leuven|27086|3|9,9,προσκυνήσω,προσκυνέω,v1sasa---,ADV
10,Leuven|27086|3|11,11,ἀλλὰ,ἀλλά,c--------,COORD
11,Leuven|27086|3|12,12,οὐκ,οὐ,d--------,AuxZ
13,Leuven|27086|3|14,14,αὐτὸν,αὐτός,p-s---ma-,OBJ
14,Leuven|27086|3|15,15,ἀνθρώπῳ,ἄνθρωπος,n-s---md-,OBJ
