,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|1916|12|1,1,παραγενόμενοι,παραγίγνομαι,v-papmmn-,ADV
1,Leuven|1916|12|2,2,πρὸς,πρός,r--------,AuxP
2,Leuven|1916|12|3,3,ἡμᾶς,ἐγώ,p1p---ca-,OBJ
3,Leuven|1916|12|4,4,Ἀρίστων,Ἀρίστων,n-s---mn-,SBJ_CO
4,Leuven|1916|12|5,5,καὶ,καί,c--------,COORD
5,Leuven|1916|12|6,6,ἡ,ὁ,l-s---fn-,ATR
6,Leuven|1916|12|7,7,ἀδελφὴ,ἀδελφή,n-s---fn-,SBJ_CO
7,Leuven|1916|12|8,8,ἀνήγγελλον,ἀναγγέλλω,v3piia---,PRED
8,Leuven|1916|12|9,9,πεπολυωρῆσθαι,πολυωρέω,v--rne---,OBJ
9,Leuven|1916|12|10,10,ὑπὸ,ὑπό,r--------,AuxP
10,Leuven|1916|12|11,11,σοῦ,σύ,p2s---cg-,OBJ
11,Leuven|1916|12|12,12,κατὰ,κατά,r--------,AuxP
12,Leuven|1916|12|13,13,πάντα,πᾶς,a-p---na-,ADV
