,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|28065|8|1,1,μάθε,μανθάνω,v2sama---,PRED
1,Leuven|28065|8|2,2,δέ,δέ,d--------,AuxY
2,Leuven|28065|8|3,3,ὅτι,ὅτι,c--------,OBJ
4,Leuven|28065|8|5,5,ἐάν,ἐάν,c--------,AuxC
5,Leuven|28065|8|6,6,ἀποθάνῃ,ἀποθνῄσκω,v3sasa---,ADV
6,Leuven|28065|8|7,7,σου,σύ,p2s---cg-,SBJ
7,Leuven|28065|8|8,8,μή,μή,d--------,AuxZ
8,Leuven|28065|8|9,9,ὄντος,εἰμί,v-sppamg-,ADV
9,Leuven|28065|8|10,10,ὧδε,ὧδε,d--------,ADV
10,Leuven|28065|8|11,11,φεῦγε,φεύγω,v2spma---,OBJ
11,Leuven|28065|8|12,12,μή,μή,c--------,AuxC
12,Leuven|28065|8|13,13,με,ἐγώ,p1s---ca-,SBJ
13,Leuven|28065|8|14,14,εὑρήσῃ,εὑρίσκω,v2sfim---,ADV
14,Leuven|28065|8|15,15,ἀπαγχομένην,ἀπάγχω,v-sppefa-,OBJ
