,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|701|2|1,1,συνέταξεν,συντάσσω,v3saia---,PRED
1,Leuven|701|2|2,2,οὖν,οὖν,d--------,AuxY
2,Leuven|701|2|3,3,Ἀπολλώνιος,Ἀπολλώνιος,n-s---mn-,SBJ
3,Leuven|701|2|4,4,Θεοδώρωι,Θεόδωρος,n-s---md-,OBJ
4,Leuven|701|2|5,5,γράψαι,γράφω,v--ana---,OBJ
5,Leuven|701|2|6,6,Ζωίλωι,Ζωίλος,n-s---md-,OBJ_CO
6,Leuven|701|2|7,7,καὶ,καί,c--------,COORD
7,Leuven|701|2|8,8,Μνησιστράτωι,Μνησίστρατος,n-s---md-,OBJ_CO
8,Leuven|701|2|9,9,ἀποδοῦναι,ἀποδίδωμι,v--ana---,OBJ
9,Leuven|701|2|10,10,ἡμῖν,ἐγώ,p1p---cd-,OBJ
10,Leuven|701|2|11,11,τὸν,ὁ,l-s---ma-,ATR
11,Leuven|701|2|12,12,ἄνθρωπον,ἄνθρωπος,n-s---ma-,OBJ
