,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|961|8|1,1,καλῶς,καλός,d--------,ADV
1,Leuven|961|8|2,2,ἂν,ἄν,d--------,AuxY
2,Leuven|961|8|3,3,ποιήσαις,ποιέω,v2saoa---,PRED
3,Leuven|961|8|4,4,καὶ,καί,d--------,AuxZ
4,Leuven|961|8|5,5,τοῦτο,οὗτος,p-s---na-,OBJ
5,Leuven|961|8|6,6,ἐμοὶ,ἐγώ,p1s---cd-,OBJ
6,Leuven|961|8|7,7,δούς,δίδωμι,v-sapamn-,ADV
8,Leuven|961|8|9,9,ἵνα,ἵνα,c--------,AuxC
9,Leuven|961|8|10,10,μᾶλλον,μάλα,d-------c,ADV
10,Leuven|961|8|11,11,πρὸς,πρός,r--------,AuxP
11,Leuven|961|8|12,12,τοῖς,ὁ,l-p---nd-,ATR
12,Leuven|961|8|13,13,ἔργοις,ἔργον,n-p---nd-,ADV
13,Leuven|961|8|14,14,εὐτακτήσω,εὐτακτέω,v1sasa---,ADV
