,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|31650|2|1,1,Θέων,Θέων,n-s---mn-,SBJ
1,Leuven|31650|2|2,2,ὁ,ὁ,l-s---mn-,ATR
2,Leuven|31650|2|3,3,υἱός,υἱός,n-s---mn-,APOS
3,Leuven|31650|2|4,4,ἡμῶν,ἐγώ,p1p---cg-,ATR
4,Leuven|31650|2|5,5,παραγείνεται,παραγίγνομαι,v3spie---,PRED
5,Leuven|31650|2|6,6,πρός,πρός,r--------,AuxP
6,Leuven|31650|2|7,7,σέ,σύ,p2s---ca-,OBJ
7,Leuven|31650|2|8,8,πορευόμενος,πορεύω,v-sppemn-,ADV
8,Leuven|31650|2|9,9,εἰς,εἰς,r--------,AuxP
9,Leuven|31650|2|10,10,τήν,ὁ,l-s---fa-,ATR
10,Leuven|31650|2|11,11,Νεικίου,Νεικίας,n-s---mg-,OBJ
11,Leuven|31650|2|12,12,ἕνεκα,ἕνεκα,r--------,AuxP
12,Leuven|31650|2|13,13,ἀναγκαίου,ἀναγκαῖος,a-s---ng-,ATR
13,Leuven|31650|2|14,14,αὐτοῦ,αὐτός,p-s---ng-,ATR
14,Leuven|31650|2|15,15,μετεώρου,μετέωρος,a-s---ng-,ADV
15,Leuven|31650|2|16,16,ἴσως,ἴσως,d--------,ADV
16,Leuven|31650|2|17,17,ὅ,ὅς,p-s---na-,OBJ
17,Leuven|31650|2|18,18,καί,καί,d--------,AuxZ
18,Leuven|31650|2|19,19,σύ,σύ,p2s---cn-,SBJ
19,Leuven|31650|2|20,20,ἐπίστασαι,ἐπίσταμαι,v2spie---,ATR
20,Leuven|31650|2|21,21,ἔτι,ἔτι,d--------,ADV
21,Leuven|31650|2|22,22,πάλαι,πάλαι,d--------,ADV
22,Leuven|31650|2|23,23,ἀπό,ἀπό,r--------,AuxP
23,Leuven|31650|2|24,24,τοῦ,ὁ,l-s---mg-,ATR
24,Leuven|31650|2|25,25,πατρός,πατήρ,n-s---mg-,ADV
25,Leuven|31650|2|26,26,αὐτοῦ,αὐτός,p-s---mg-,ATR
