,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|304|4|1,1,τούς,ὁ,l-p---ma-,ATR
1,Leuven|304|4|2,2,δ’,δέ,d--------,AuxY
2,Leuven|304|4|3,3,ἐπιχειροῦντας,ἐπιχειρέω,v-pppama-,OBJ
3,Leuven|304|4|4,4,μή,μή,d--------,AuxZ
4,Leuven|304|4|5,5,ὑπακούειν,ὑπακούω,v--pna---,OBJ
5,Leuven|304|4|6,6,σου,σύ,p2s---cg-,OBJ
7,Leuven|304|4|8,8,στάσει,στάσις,n-s---fd-,ADV
9,Leuven|304|4|10,10,ἀσφαλισάμενος,ἀσφαλίζω,v-sapmmn-,ADV
10,Leuven|304|4|11,11,μέχρι,μέχρι,r--------,AuxP
11,Leuven|304|4|12,12,τοῦ,ὁ,l-s---ng-,ATR
12,Leuven|304|4|13,13,καί,καί,d--------,AuxZ
13,Leuven|304|4|14,14,ἡμᾶς,ἐγώ,p1p---ca-,SBJ
14,Leuven|304|4|15,15,ὅτι,ὅτι,d--------,AuxY
15,Leuven|304|4|16,16,τάχος,τάχος,n-s---na-,ADV
16,Leuven|304|4|17,17,ἐπιβαλεῖν,ἐπιβάλλω,v--ana---,ADV
17,Leuven|304|4|18,18,πρός,πρός,r--------,AuxP
18,Leuven|304|4|19,19,σέ,σύ,p2s---ca-,OBJ
