,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|27089|8|1,1,διὰ,διά,r--------,AuxP
1,Leuven|27089|8|2,2,τοῦτο,οὗτος,p-s---na-,ADV
2,Leuven|27089|8|3,3,ἕως,ἕως,r--------,AuxP
3,Leuven|27089|8|4,4,σήμερον,σήμερον,d--------,ADV
4,Leuven|27089|8|5,5,γυνὴ,γυνή,n-s---fn-,SBJ
5,Leuven|27089|8|6,6,οὐκ,οὐ,d--------,AuxZ
6,Leuven|27089|8|7,7,εἰσῆλθέ,εἰσέρχομαι,v3saia---,PRED
7,Leuven|27089|8|8,8,μου,ἐγώ,p1s---cg-,ATR
8,Leuven|27089|8|9,9,εἰς,εἰς,r--------,AuxP
9,Leuven|27089|8|10,10,τὴν,ὁ,l-s---fa-,ATR
10,Leuven|27089|8|11,11,οἰκίαν,οἰκία,n-s---fa-,OBJ
11,Leuven|27089|8|12,12,εἰ,εἰ,c--------,AuxC
12,Leuven|27089|8|13,13,μὴ,μή,d--------,AuxZ
13,Leuven|27089|8|14,14,ἣν,ὅς,p-s---fa-,OBJ
14,Leuven|27089|8|15,15,σὺ,σύ,p2s---cn-,SBJ
15,Leuven|27089|8|16,16,δοκιμάσῃς,δοκιμάζω,v2sasa---,SBJ
