,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|140178|3|1,1,ἅμα,ἅμα,r--------,AuxP
1,Leuven|140178|3|2,2,δὲ,δέ,d--------,AuxY
2,Leuven|140178|3|3,3,τῷ,ὁ,l-s---nd-,ATR
3,Leuven|140178|3|4,4,σε,σύ,p2s---ca-,SBJ
4,Leuven|140178|3|5,5,ἀποδημῆσαι,ἀποδημέω,v--ana---,ADV
5,Leuven|140178|3|6,6,ἔπεμψε,πέμπω,v3saia---,PRED
6,Leuven|140178|3|7,7,εἰς,εἰς,r--------,AuxP
7,Leuven|140178|3|8,8,οἶκον,οἶκος,n-s---ma-,ADV
8,Leuven|140178|3|9,9,Σιλλαρίων,Σιλλάριος,n-p---mg-,
9,Leuven|140178|3|10,10,ἐπιζητῶν,ἐπιζητέω,v-sppamn-,ADV
10,Leuven|140178|3|11,11,σε,σύ,p2s---ca-,OBJ
11,Leuven|140178|3|12,12,ἕνεκα,ἕνεκα,r--------,AuxP
12,Leuven|140178|3|13,13,ὧν,ὅς,p-p---ng-,ADV
13,Leuven|140178|3|14,14,ἐπέτρεψας,ἐπιτρέπω,v2saia---,OBJ
14,Leuven|140178|3|15,15,αὐτῷ,αὐτός,p-s---md-,ATR
15,Leuven|140178|3|16,16,ἀγοράσαι,ἀγοράζω,v--ana---,OBJ
16,Leuven|140178|3|17,17,σοι,σύ,p2s---cd-,ADV
17,Leuven|140178|3|18,18,σπερμάτων,σπέρμα,n-p---ng-,OBJ
19,Leuven|140178|3|20,20,ἀποτασσόμενος,ἀποτάσσω,v-sppemn-,
20,Leuven|140178|3|21,21,διὰ,διά,r--------,AuxP
21,Leuven|140178|3|22,22,τὸ,ὁ,l-s---na-,
22,Leuven|140178|3|23,23,μέχρι,μέχρι,r--------,
23,Leuven|140178|3|24,24,τούτου,οὗτος,p-s---ng-,
24,Leuven|140178|3|25,25,ἐπὶ,ἐπί,r--------,
25,Leuven|140178|3|26,26,τῇ,ὁ,l-s---fd-,
26,Leuven|140178|3|27,27,κλίνῃ,κλίνη,n-s---fd-,
27,Leuven|140178|3|28,28,ἐστίν,εἰμί,v3spia---,
