,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|30293|6|1,1,λέγει,λέγω,v3spia---,PRED
1,Leuven|30293|6|2,2,γὰρ,γάρ,d--------,AuxY
2,Leuven|30293|6|3,3,Εὐδαιμονὶς,Εὐδαιμονίς,n-s---fn-,SBJ
3,Leuven|30293|6|4,4,ἐφθακέναι,φθάνω,v--rna---,OBJ
4,Leuven|30293|6|5,5,παρά,παρά,r--------,AuxP
5,Leuven|30293|6|6,6,σοι,σύ,p2s---cd-,ADV
6,Leuven|30293|6|7,7,ἵνα,ἵνα,c--------,AuxC
7,Leuven|30293|6|8,8,ἐκεῖ,ἐκεῖ,d--------,ADV
8,Leuven|30293|6|9,9,μείνωσι,μένω,v3pasa---,ADV
9,Leuven|30293|6|10,10,ἕως,ἕως,c--------,AuxC
10,Leuven|30293|6|11,11,ἂν,ἄν,d--------,AuxY
11,Leuven|30293|6|12,12,λάβωσι,λαμβάνω,v3pasa---,ADV
12,Leuven|30293|6|13,13,ξενίαν,ξενία,n-s---fa-,OBJ
13,Leuven|30293|6|14,14,ἐκ,ἐκ,r--------,AuxP
14,Leuven|30293|6|15,15,τοῦ,ὁ,l-s---mg-,ATR
15,Leuven|30293|6|16,16,κυρίου,κύριος,n-s---mg-,OBJ
16,Leuven|30293|6|17,17,σου,σύ,p2s---cg-,ATR
