,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|21597|12|1,1,μή,μή,d--------,AuxZ
1,Leuven|21597|12|2,2,ἀμελήσῃς,ἀμελέω,v2sasa---,PRED
2,Leuven|21597|12|3,3,ἐν,ἐν,r--------,AuxP
3,Leuven|21597|12|4,4,τῇ,ὁ,l-s---fd-,ATR
4,Leuven|21597|12|5,5,σήμερον,σήμερον,d--------,ADV
5,Leuven|21597|12|6,6,τό,ὁ,l-s---na-,ATR
6,Leuven|21597|12|7,7,πλοῖον,πλοῖον,n-s---na-,OBJ_CO
7,Leuven|21597|12|8,8,ἤ,ἤ,c--------,COORD
8,Leuven|21597|12|9,9,τόν,ὁ,l-s---ma-,ATR
9,Leuven|21597|12|10,10,ναύτην,ναύτης,n-s---ma-,OBJ_CO
10,Leuven|21597|12|11,11,ἀποστεῖλαι,ἀποστέλλω,v--ana---,OBJ
