,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|21347|2|1,1,παρήγγειλά,παραγγέλλω,v1saia---,PRED_CO
1,Leuven|21347|2|2,2,σοι,σύ,p2s---cd-,OBJ
2,Leuven|21347|2|3,3,ἐξερχόμενος,ἐξέρχομαι,v-sppemn-,ADV
3,Leuven|21347|2|4,4,ὅτι,ὅτι,c--------,AuxC
4,Leuven|21347|2|5,5,μὴ,μή,d--------,AuxZ
5,Leuven|21347|2|6,6,ἀπέλθῃς,ἀπέρχομαι,v2sasa---,OBJ
6,Leuven|21347|2|7,7,εἰς,εἰς,r--------,AuxP
7,Leuven|21347|2|8,8,τὴν,ὁ,l-s---fa-,ATR
8,Leuven|21347|2|9,9,οἰκίαν,οἰκία,n-s---fa-,OBJ
9,Leuven|21347|2|10,10,σου,σύ,p2s---cg-,ATR
10,Leuven|21347|2|11,11,καὶ,καί,c--------,COORD
11,Leuven|21347|2|12,12,ἀπῆλθες,ἀπέρχομαι,v2saia---,PRED_CO
12,Leuven|21347|2|13,13,πάντως,πάντως,d--------,ADV
