,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|32904|4|1,1,γίγνωσκε,γιγνώσκω,v2spma---,PRED
1,Leuven|32904|4|2,2,δέ,δέ,d--------,AuxY
3,Leuven|32904|4|4,4,κυρία,κυρία,n-s---fv-,ExD
4,Leuven|32904|4|5,5,μου,ἐγώ,p1s---cg-,ATR
6,Leuven|32904|4|7,7,ὅτι,ὅτι,c--------,AuxC
7,Leuven|32904|4|8,8,ἀπό,ἀπό,r--------,AuxP
8,Leuven|32904|4|9,9,τῶν,ὁ,l-p---ng-,ATR
9,Leuven|32904|4|10,10,Πάσχων,Πάσχα,n-p---ng-,ADV
10,Leuven|32904|4|11,11,ἡ,ὁ,l-s---fn-,ATR
11,Leuven|32904|4|12,12,μήτηρ,μήτηρ,n-s---fn-,SBJ
12,Leuven|32904|4|13,13,μου,ἐγώ,p1s---cg-,ATR
14,Leuven|32904|4|15,15,ἡ,ὁ,l-s---fn-,ATR
15,Leuven|32904|4|16,16,ἀδελφή,ἀδελφή,n-s---fn-,APOS
16,Leuven|32904|4|17,17,σου,σύ,p2s---cg-,ATR
18,Leuven|32904|4|19,19,ἐτελεύτησεν,τελευτάω,v3saia---,OBJ
