,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|30385|8|1,1,ἔγραψας,γράφω,v2saia---,PRED
1,Leuven|30385|8|2,2,δέ,δέ,d--------,AuxY
2,Leuven|30385|8|3,3,μοι,ἐγώ,p1s---cd-,OBJ
3,Leuven|30385|8|4,4,ὡς,ὡς,c--------,AuxC
4,Leuven|30385|8|5,5,ἐμοῦ,ἐγώ,p1s---cg-,SBJ
5,Leuven|30385|8|6,6,σε,σύ,p2s---ca-,OBJ
6,Leuven|30385|8|7,7,κατακόπτοντος,κατακόπτω,v-sppamg-,OBJ_CO
7,Leuven|30385|8|8,8,ἀπόντα,ἄπειμι,v-sppama-,ADV
9,Leuven|30385|8|10,10,καὶ,καί,c--------,COORD
10,Leuven|30385|8|11,11,τοῦτο,οὗτος,p-s---nn-,SBJ
11,Leuven|30385|8|12,12,δὲ,δέ,d--------,AuxY
12,Leuven|30385|8|13,13,χείρω,χείρων,a-p---nnc,PNOM
13,Leuven|30385|8|14,14,τῶν,ὁ,l-p---ng-,ATR
14,Leuven|30385|8|15,15,πρώτων,πρῶτος,a-p---ng-,ADV
