,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|27793|2|1,1,τό,ὁ,l-s---na-,ATR
1,Leuven|27793|2|2,2,μέν,μέν,d--------,AuxY
2,Leuven|27793|2|3,3,γοργόν,γοργός,a-s---na-,OBJ
3,Leuven|27793|2|4,4,σου,σύ,p2s---cg-,ATR
4,Leuven|27793|2|5,5,οἶδα,οἶδα,v1sria---,PRED_CO
6,Leuven|27793|2|7,7,ἡ,ὁ,l-s---fn-,ATR
7,Leuven|27793|2|8,8,δέ,δέ,d--------,COORD
8,Leuven|27793|2|9,9,γυνή,γυνή,n-s---fn-,SBJ
9,Leuven|27793|2|10,10,σε,σύ,p2s---ca-,OBJ
10,Leuven|27793|2|11,11,κάει,καίω,v3spia---,PRED_CO
11,Leuven|27793|2|12,12,λαλοῦσα,λαλέω,v-sppafn-,ADV
12,Leuven|27793|2|13,13,πᾶσαν,πᾶς,a-s---fa-,ATR
13,Leuven|27793|2|14,14,ὥραν,ὥρα,n-s---fa-,ADV
15,Leuven|27793|2|16,16,ὅτι,ὅτι,c--------,AuxC
16,Leuven|27793|2|17,17,σοι,σύ,p2s---cd-,OBJ
17,Leuven|27793|2|18,18,οὐδέν,οὐδείς,p-s---na-,OBJ
18,Leuven|27793|2|19,19,δίδω,δίδωμι,v1spia---,OBJ
