,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|33609|3|1,1,γινώσκειν,γιγνώσκω,v--pna---,OBJ
1,Leuven|33609|3|2,2,σε,σύ,p2s---ca-,SBJ
2,Leuven|33609|3|3,3,θέλω,ἐθέλω,v1spia---,PRED
3,Leuven|33609|3|4,4,ὅτι,ὅτι,c--------,AuxC
4,Leuven|33609|3|5,5,εἰ,εἰ,c--------,AuxC
5,Leuven|33609|3|6,6,οὔπω,οὔπω,d--------,AuxZ
6,Leuven|33609|3|7,7,ἠγόρασας,ἀγοράζω,v2saia---,ADV
7,Leuven|33609|3|8,8,τό,ὁ,l-s---na-,ATR
8,Leuven|33609|3|9,9,λιναρίδιον,λιναρίδιον,n-s---na-,OBJ_CO
9,Leuven|33609|3|10,10,καί,καί,c--------,COORD
10,Leuven|33609|3|11,11,τά,ὁ,l-p---na-,ATR
11,Leuven|33609|3|12,12,ἄλλα,ἄλλος,p-p---na-,OBJ_CO
13,Leuven|33609|3|14,14,μή,μή,d--------,AuxZ
14,Leuven|33609|3|15,15,ἀγοράσῃς,ἀγοράζω,v2sasa---,OBJ
