,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|31649|6|1,1,ἄσπαζε,ἀσπάζομαι,v2spma---,PRED
1,Leuven|31649|6|2,2,πολλά,πολύς,a-p---na-,ADV
2,Leuven|31649|6|3,3,τόν,ὁ,l-s---ma-,ATR
3,Leuven|31649|6|4,4,φίλτατον,φίλος,a-s---mas,ATR
4,Leuven|31649|6|5,5,Φούλλωνα,Φούλλων,n-s---ma-,OBJ_CO
5,Leuven|31649|6|6,6,καί,καί,c--------,AuxY
6,Leuven|31649|6|7,7,τά,ὁ,l-p---na-,ATR
7,Leuven|31649|6|8,8,ἀβάσκαντα,ἀβάσκαντος,a-p---na-,ATR
8,Leuven|31649|6|9,9,αὐτοῦ,αὐτός,p-s---mg-,ATR
9,Leuven|31649|6|10,10,παιδία,παιδίον,n-p---na-,OBJ_CO
10,Leuven|31649|6|11,11,καί,καί,c--------,AuxY
11,Leuven|31649|6|12,12,τήν,ὁ,l-s---fa-,ATR
12,Leuven|31649|6|13,13,σύμβιον,σύμβιος,a-s---fa-,OBJ_CO
13,Leuven|31649|6|14,14,καί,καί,c--------,COORD
14,Leuven|31649|6|15,15,οὕς,ὅς,p-p---ma-,OBJ
15,Leuven|31649|6|16,16,ἡδέως,ἡδύς,d--------,ADV
16,Leuven|31649|6|17,17,ἔχομεν,ἔχω,v1ppia---,ATR
17,Leuven|31649|6|18,18,κατ’,κατά,r--------,AuxP
18,Leuven|31649|6|19,19,ὄνομα,ὄνομα,n-s---na-,ADV
