,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|28857|3|1,1,ἐσθέτω,εἰστίθημι,v3sama---,PRED_CO
1,Leuven|28857|3|2,2,ἄχρι,ἄχρι,r--------,AuxC
2,Leuven|28857|3|3,3,οὗ,ὅς,p-s---ng-,MWE
3,Leuven|28857|3|4,4,παραγένωμαι,παραγίγνομαι,v1sasm---,ADV
5,Leuven|28857|3|6,6,καί,καί,c--------,COORD
6,Leuven|28857|3|7,7,τά,ὁ,l-p---nn-,ATR
7,Leuven|28857|3|8,8,ἀμπέλινα,ἀμπέλινος,a-p---nn-,SBJ
8,Leuven|28857|3|9,9,μετενεχθήτω,μεταφέρω,v3samp---,PRED_CO
9,Leuven|28857|3|10,10,εἰς,εἰς,r--------,AuxP
10,Leuven|28857|3|11,11,Τεπτῦνιν,Τεπτῦνις,n-s---fa-,OBJ
