,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|31346|5|1,1,τέως,τέως,d--------,ADV
1,Leuven|31346|5|2,2,μὲν,μέν,d--------,AuxY
2,Leuven|31346|5|3,3,οὖν,οὖν,d--------,AuxY
3,Leuven|31346|5|4,4,οὐδὲν,οὐδείς,p-s---nn-,SBJ
4,Leuven|31346|5|5,5,οὐδέπω,οὐδέπω,d--------,ADV
5,Leuven|31346|5|6,6,πέπρακται,πράσσω,v3srie---,PRED_CO
7,Leuven|31346|5|8,8,καὶ,καί,c--------,COORD
8,Leuven|31346|5|9,9,ἂν,ἄν,d--------,AuxY
9,Leuven|31346|5|10,10,ὡς,ὡς,d--------,ADV
11,Leuven|31346|5|12,12,εἴπερ,εἴπερ,c--------,AuxC
12,Leuven|31346|5|13,13,μέλει,μέλω,v3spia---,ADV
13,Leuven|31346|5|14,14,σοι,σύ,p2s---cd-,OBJ
14,Leuven|31346|5|15,15,ἀποστεῖλόν,ἀποστέλλω,v2sama---,PRED_CO
15,Leuven|31346|5|16,16,μοί,ἐγώ,p1s---cd-,OBJ
16,Leuven|31346|5|17,17,τινα,τις,p-s---ca-,OBJ
17,Leuven|31346|5|18,18,ἢ,ἤ,c--------,AuxY
18,Leuven|31346|5|19,19,Γοῦνθον,Γοῦνθος,n-s---ma-,APOS_CO
19,Leuven|31346|5|20,20,ἢ,ἤ,c--------,COORD
20,Leuven|31346|5|21,21,Ἀμμώνιον,Ἀμμώνιος,n-s---ma-,APOS_CO
21,Leuven|31346|5|22,22,παραμένοντα,παραμένω,v-sppama-,ADV
22,Leuven|31346|5|23,23,μοι,ἐγώ,p1s---cd-,OBJ
23,Leuven|31346|5|24,24,ἄχρις,ἄχρι,c--------,AuxC
24,Leuven|31346|5|25,25,ἂν,ἄν,d--------,AuxY
25,Leuven|31346|5|26,26,γνῶ,γιγνώσκω,v1sasa---,ADV
26,Leuven|31346|5|27,27,πῶς,πῶς,d--------,ADV
27,Leuven|31346|5|28,28,τὰ,ὁ,l-p---nn-,SBJ
28,Leuven|31346|5|29,29,κατʼ,κατά,r--------,AuxP
29,Leuven|31346|5|30,30,ἐμὲ,ἐγώ,p1s---ca-,ATR
30,Leuven|31346|5|31,31,ἀποτίθεται,ἀποτίθημι,v3spie---,OBJ
