,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|31917|3|1,1,γνῶναι,γιγνώσκω,v--ana---,OBJ
1,Leuven|31917|3|2,2,σε,σύ,p2s---ca-,SBJ
2,Leuven|31917|3|3,3,θέλω,ἐθέλω,v1spia---,PRED
3,Leuven|31917|3|4,4,ὅτι,ὅτι,c--------,AuxC
4,Leuven|31917|3|5,5,Ἀχιλλεύς,Ἀχιλλεύς,n-s---mn-,SBJ
5,Leuven|31917|3|6,6,πάνυ,πάνυ,d--------,ADV
6,Leuven|31917|3|7,7,νοσεῖ,νοσέω,v3spia---,OBJ_CO
7,Leuven|31917|3|8,8,καί,καί,c--------,AuxY
8,Leuven|31917|3|9,9,ἐχειρίσθη,χειρίζω,v3saip---,OBJ_CO
9,Leuven|31917|3|10,10,ποσάκις,ποσάκις,d--------,ADV
10,Leuven|31917|3|11,11,εἰς,εἰς,r--------,AuxP
11,Leuven|31917|3|12,12,τούς,ὁ,l-p---ma-,ATR
12,Leuven|31917|3|13,13,πόδας,πούς,n-p---ma-,OBJ
13,Leuven|31917|3|14,14,καί,καί,c--------,AuxY
14,Leuven|31917|3|15,15,τά,ὁ,l-p---na-,ATR
15,Leuven|31917|3|16,16,ἕως,ἕως,r--------,AuxP
16,Leuven|31917|3|17,17,ἄρτι,ἄρτι,d--------,ADV
17,Leuven|31917|3|18,18,νοσεῖ,νοσέω,v3spia---,OBJ_CO
18,Leuven|31917|3|19,19,καί,καί,d--------,AuxZ
19,Leuven|31917|3|20,20,σχεδόν,σχεδόν,d--------,AuxZ
20,Leuven|31917|3|21,21,τι,τις,p-s---na-,ATR
21,Leuven|31917|3|22,22,προσέτι,προσέτι,d--------,ADV
23,Leuven|31917|3|24,24,καί,καί,c--------,COORD
24,Leuven|31917|3|25,25,διά,διά,r--------,AuxP
25,Leuven|31917|3|26,26,τοῦτο,οὗτος,p-s---na-,ADV
26,Leuven|31917|3|27,27,οὐκ,οὐ,d--------,AuxZ
27,Leuven|31917|3|28,28,ἐδυνήθην,δύναμαι,v1saip---,OBJ_CO
28,Leuven|31917|3|29,29,λαλῆσαι,λαλέω,v--ana---,OBJ
29,Leuven|31917|3|30,30,αὐτῷ,αὐτός,p-s---md-,OBJ
