,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|29702|2|1,1,εἰδώς,οἶδα,v-srpamn-,ADV
1,Leuven|29702|2|2,2,σοῦ,σύ,p2s---cg-,ATR
2,Leuven|29702|2|3,3,τὸ,ὁ,l-s---na-,ATR
3,Leuven|29702|2|4,4,εὐσεβές,εὐσεβής,a-s---na-,OBJ
5,Leuven|29702|2|6,6,ἔγραψά,γράφω,v1saia---,PRED
6,Leuven|29702|2|7,7,σοι,σύ,p2s---cd-,OBJ
8,Leuven|29702|2|9,9,κύριε,κύριος,n-s---mv-,ExD
10,Leuven|29702|2|11,11,ὅπως,ὅπως,c--------,AuxC
11,Leuven|29702|2|12,12,παρὰ,παρά,r--------,AuxP
12,Leuven|29702|2|13,13,Σαββᾶτος,Σαββᾶς,n-s---mg-,ADV
13,Leuven|29702|2|14,14,στρατιώτου,στρατιώτης,n-s---mg-,ATR
14,Leuven|29702|2|15,15,σπουδάσεις,σπουδάζω,v2sfia---,ADV
15,Leuven|29702|2|16,16,λημφθῆναι,λαμβάνω,v--anp---,OBJ
16,Leuven|29702|2|17,17,καὶ,καί,c--------,AuxY
17,Leuven|29702|2|18,18,πεμφθῆναί,πέμπω,v--anp---,OBJ
18,Leuven|29702|2|19,19,μοι,ἐγώ,p1s---cd-,OBJ_CO
19,Leuven|29702|2|20,20,σείτου,σῖτος,n-s---mg-,ATR
20,Leuven|29702|2|21,21,μάτια,μάτιον,n-p---na-,OBJ
21,Leuven|29702|2|22,22,ζ,ζ,m--------,ATR
22,Leuven|29702|2|23,23,ἐπεὶ,ἐπεί,c--------,AuxC
23,Leuven|29702|2|24,24,ἀσθενέστερός,ἀσθενής,a-s---mnc,PNOM
24,Leuven|29702|2|25,25,εἰμι,εἰμί,v1spia---,ADV
