,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|21342|11|1,1,εἰ,εἰ,c--------,AuxC
1,Leuven|21342|11|2,2,ὑμεῖς,σύ,p2p---cn-,SBJ
2,Leuven|21342|11|3,3,θέλετέ,ἐθέλω,v2ppia---,ADV
3,Leuven|21342|11|4,4,με,ἐγώ,p1s---ca-,OBJ
4,Leuven|21342|11|5,5,μικρὸν,μικρός,a-s---na-,ADV
5,Leuven|21342|11|6,6,ἰδεῖν,ὁράω,v--ana---,OBJ
7,Leuven|21342|11|8,8,ἐγὼ,ἐγώ,p1s---cn-,SBJ
8,Leuven|21342|11|9,9,μέγα,μέγας,a-s---na-,ADV
10,Leuven|21342|11|11,11,καὶ,καί,c--------,COORD
11,Leuven|21342|11|12,12,εὔχομαι,εὔχομαι,v1spie---,PRED_CO
12,Leuven|21342|11|13,13,καθʼ,κατά,r--------,AuxP
13,Leuven|21342|11|14,14,ἡμέραν,ἡμέρα,n-s---fa-,ADV
14,Leuven|21342|11|15,15,τοῖς,ὁ,l-p---md-,ATR
15,Leuven|21342|11|16,16,θεοῖς,θεός,n-p---md-,OBJ
16,Leuven|21342|11|17,17,πῶς,πῶς,c--------,AuxC
17,Leuven|21342|11|18,18,δώσουσι,δίδωμι,v3pfia---,OBJ
18,Leuven|21342|11|19,19,ταχὺ,ταχύς,a-s---na-,ADV
19,Leuven|21342|11|20,20,τὴν,ὁ,l-s---fa-,ATR
20,Leuven|21342|11|21,21,εὐοδίαν,εὐοδία,n-s---fa-,OBJ
21,Leuven|21342|11|22,22,τοῦ,ὁ,l-s---ng-,ATR
22,Leuven|21342|11|23,23,ἐλθεῖν,ἔρχομαι,v--ana---,ATR
