,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|21597|7|1,1,εἴ,εἰ,c--------,AuxC
1,Leuven|21597|7|2,2,τι,τις,p-s---na-,ADV
2,Leuven|21597|7|3,3,δέ,δέ,d--------,AuxY
3,Leuven|21597|7|4,4,ἀργύρια,ἀργύριον,n-p---na-,OBJ_CO
4,Leuven|21597|7|5,5,ἔχεις,ἔχω,v2spia---,ADV
5,Leuven|21597|7|6,6,παρά,παρά,r--------,AuxP
6,Leuven|21597|7|7,7,σοί,σύ,p2s---cd-,ADV
7,Leuven|21597|7|8,8,ἤ,ἤ,c--------,COORD
8,Leuven|21597|7|9,9,ὁλοκόττινα,ὁλοκόσσινες,v1saia---,OBJ_CO
10,Leuven|21597|7|11,11,ἐν,ἐν,r--------,AuxP
11,Leuven|21597|7|12,12,τάχει,τάχος,n-s---nd-,ADV
12,Leuven|21597|7|13,13,ἀπόστειλον,ἀποστέλλω,v2sama---,PRED
