,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|18048|2|1,1,μίαν,εἷς,m-s---fa-,ATR
1,Leuven|18048|2|2,2,ταύτην,οὗτος,p-s---fa-,ATR
2,Leuven|18048|2|3,3,αὐτῷ,αὐτός,p-s---md-,ATR
3,Leuven|18048|2|4,4,βοήθειαν,βοήθεια,n-s---fa-,OCOMP
4,Leuven|18048|2|5,5,ἀσφαλῆ,ἀσφαλής,a-s---fa-,ATR
5,Leuven|18048|2|6,6,καλῶς,καλός,d--------,ADV
6,Leuven|18048|2|7,7,ὑπολαβὼν,ὑπολαμβάνω,v-sapamn-,ADV
7,Leuven|18048|2|8,8,τὴν,ὁ,l-s---fa-,ATR
8,Leuven|18048|2|9,9,ἐκ,ἐκ,r--------,AuxP
9,Leuven|18048|2|10,10,τῆς,ὁ,l-s---fg-,ATR
10,Leuven|18048|2|11,11,ὑμετέρας,ὑμέτερος,a-s---fg-,ATR
11,Leuven|18048|2|12,12,δικαιοσύνης,δικαιοσύνη,n-s---fg-,ADV
12,Leuven|18048|2|13,13,ἐπικουρίαν,ἐπικουρία,n-s---fa-,OBJ
13,Leuven|18048|2|14,14,ταύτης,οὗτος,p-s---fg-,OBJ
14,Leuven|18048|2|15,15,δεῖται,δέω,v3spie---,PRED_CO
15,Leuven|18048|2|16,16,τυχεῖν,τυγχάνω,v--ana---,OBJ
16,Leuven|18048|2|17,17,παρ’,παρά,r--------,AuxP
17,Leuven|18048|2|18,18,ὑμῶν,σύ,p2p---cg-,ADV
18,Leuven|18048|2|19,19,καὶ,καί,c--------,COORD
19,Leuven|18048|2|20,20,τὴν,ὁ,l-s---fa-,ATR
20,Leuven|18048|2|21,21,ἐπιστολὴν,ἐπιστολή,n-s---fa-,OBJ
21,Leuven|18048|2|22,22,ὑπὲρ,ὑπέρ,r--------,AuxP
22,Leuven|18048|2|23,23,τούτων,οὗτος,p-p---ng-,ADV
23,Leuven|18048|2|24,24,ᾔτησεν,αἰτέω,v3saia---,PRED_CO
24,Leuven|18048|2|25,25,πρὸς,πρός,r--------,AuxP
25,Leuven|18048|2|26,26,ὑμᾶς,σύ,p2p---ca-,ADV
