,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|678|2|1,1,ἐκομισάμην,κομίζω,v1saim---,PRED
1,Leuven|678|2|2,2,τό,ὁ,l-s---na-,ATR
2,Leuven|678|2|3,3,παρά,παρά,r--------,AuxP
3,Leuven|678|2|4,4,σοῦ,σύ,p2s---cg-,ATR
4,Leuven|678|2|5,5,ἐπιστόλιον,ἐπιστόλιον,n-s---na-,OBJ
6,Leuven|678|2|7,7,ἐν,ἐν,r--------,AuxP
7,Leuven|678|2|8,8,ὧι,ὅς,p-s---nd-,ADV
8,Leuven|678|2|9,9,ὑπέγραψας,ὑπογράφω,v2saia---,ATR
9,Leuven|678|2|10,10,μοι,ἐγώ,p1s---cd-,OBJ
10,Leuven|678|2|11,11,τήν,ὁ,l-s---fa-,ATR
11,Leuven|678|2|12,12,τε,τε,c--------,AuxY
12,Leuven|678|2|13,13,παρά,παρά,r--------,AuxP
13,Leuven|678|2|14,14,Ζήνωνος,Ζήνων,n-s---mg-,ADV
14,Leuven|678|2|15,15,πρός,πρός,r--------,AuxP
15,Leuven|678|2|16,16,Ἰεδδοῦν,Ἰεδδοῦς,n-s---ma-,ADV
16,Leuven|678|2|17,17,γεγραμμένην,γράφω,v-srpefa-,OBJ
18,Leuven|678|2|19,19,ὅπως,ὅπως,c--------,AuxC
19,Leuven|678|2|20,20,ἄν,ἄν,d--------,AuxY
21,Leuven|678|2|22,22,ἐάν,ἐάν,c--------,AuxC
22,Leuven|678|2|23,23,μή,μή,d--------,AuxZ
23,Leuven|678|2|24,24,ἀποδιδῷ,ἀποδίδωμι,v3spsa---,ADV
24,Leuven|678|2|25,25,τά,ὁ,l-p---na-,ATR
25,Leuven|678|2|26,26,ἀργύριον,ἀργύριον,n-s---na-,OBJ
26,Leuven|678|2|27,27,Στράτωνι,Στράτων,n-s---md-,OBJ
27,Leuven|678|2|28,28,τῷ,ὁ,l-s---md-,ATR
28,Leuven|678|2|29,29,παρά,παρά,r--------,AuxP
29,Leuven|678|2|30,30,Ζήνωνος,Ζήνων,n-s---mg-,OBJ
30,Leuven|678|2|31,31,παραγενομένῳ,παραγίγνομαι,v-sapmmd-,ATR
32,Leuven|678|2|33,33,ἐνέχυρα,ἐνέχυρον,n-p---na-,OBJ
33,Leuven|678|2|34,34,αὐτοῦ,αὐτός,p-s---mg-,ATR
34,Leuven|678|2|35,35,παραδείξωμεν,παραδείκνυμι,v1pasa---,ADV
35,Leuven|678|2|36,36,αὐτῷ,αὐτός,p-s---md-,OBJ
