,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|5830|3|1,1,γείνωσκε,γιγνώσκω,v2spma---,PRED_CO
1,Leuven|5830|3|2,2,οὖν,οὖν,d--------,AuxY
3,Leuven|5830|3|4,4,καθὼς,καθώς,c--------,AuxC
4,Leuven|5830|3|5,5,ἐπέταξας,ἐπιτάσσω,v2saia---,ADV
5,Leuven|5830|3|6,6,ἐκφέρειν,ἐκφέρω,v--pna---,OBJ_CO
6,Leuven|5830|3|7,7,καὶ,καί,c--------,COORD
7,Leuven|5830|3|8,8,πωλεῖν,πωλέω,v--pna---,OBJ_CO
8,Leuven|5830|3|9,9,τὰ,ὁ,l-p---na-,ATR
9,Leuven|5830|3|10,10,περισσὰ,περισσός,a-p---na-,OBJ
10,Leuven|5830|3|11,11,ἐξενεγκάσης,ἐκφέρω,v-sapafg-,ADV
11,Leuven|5830|3|12,12,μου,ἐγώ,p1s---cg-,SBJ
12,Leuven|5830|3|13,13,τὸ,ὁ,l-s---na-,ATR
13,Leuven|5830|3|14,14,ἐκκοίμητρον,ἐκκοίμητρον,n-s---na-,OBJ
14,Leuven|5830|3|15,15,ἐπειλῆμφθαι,ἐπειλῆμφθαι,v--anp---,OBJ
15,Leuven|5830|3|16,16,Νέωνα,Νέων,n-s---ma-,SBJ
16,Leuven|5830|3|17,17,αὐτοῦ,αὐτοῦ,d--------,OBJ
17,Leuven|5830|3|18,18,ἐν,ἐν,r--------,AuxP
18,Leuven|5830|3|19,19,τῇ,ὁ,l-s---fd-,ATR
19,Leuven|5830|3|20,20,ἀγορᾷ,ἀγορά,n-s---fd-,ADV
20,Leuven|5830|3|21,21,καὶ,καί,c--------,COORD
21,Leuven|5830|3|22,22,ὕβριν,ὕβρις,n-s---fa-,OBJ
22,Leuven|5830|3|23,23,οὐ,οὐ,d--------,AuxZ
23,Leuven|5830|3|24,24,τὴν,ὁ,l-s---fa-,ATR
24,Leuven|5830|3|25,25,τυχοῦσαν,τυγχάνω,v-sapafa-,ATR
25,Leuven|5830|3|26,26,ποιησάμενος,ποιέω,v-sapmmn-,ADV
26,Leuven|5830|3|27,27,περιείλετο,περιαιρέω,v3saim---,PRED_CO
27,Leuven|5830|3|28,28,αὐτό,αὐτός,p-s---na-,OBJ
