,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|892|2|1,1,μέλλοντι,μέλλω,v-sppamd-,ADV
1,Leuven|892|2|2,2,μοι,ἐγώ,p1s---cd-,OBJ
2,Leuven|892|2|3,3,παραγίνεσθαι,παραγίγνομαι,v--pne---,ADV
3,Leuven|892|2|4,4,πρός,πρός,r--------,AuxP
4,Leuven|892|2|5,5,ὑμᾶς,σύ,p2p---ca-,OBJ
5,Leuven|892|2|6,6,ἦλθεν,ἔρχομαι,v3saia---,PRED
6,Leuven|892|2|7,7,ἐπιστολή,ἐπιστολή,n-s---fn-,SBJ
7,Leuven|892|2|8,8,συναντῆσαι,συναντάω,v--ana---,ATR
8,Leuven|892|2|9,9,εἰς,εἰς,r--------,AuxP
9,Leuven|892|2|10,10,Πτολεμαίδα,Πτολεμαίς,n-s---fa-,OBJ
10,Leuven|892|2|11,11,Ἀρίστωνι,Ἀρίστων,n-s---md-,OBJ
11,Leuven|892|2|12,12,τῷ,ὁ,l-s---md-,ATR
12,Leuven|892|2|13,13,παρά,παρά,r--------,AuxP
13,Leuven|892|2|14,14,τοῦ,ὁ,l-s---mg-,ATR
14,Leuven|892|2|15,15,βασιλέως,βασιλεύς,n-s---mg-,ADV
15,Leuven|892|2|16,16,ἀναπεπλευκότι,ἀναπλέω,v-srpamd-,ATR
16,Leuven|892|2|17,17,ἐπί,ἐπί,r--------,AuxP
17,Leuven|892|2|18,18,θέαν,θέα,n-s---fa-,ADV
18,Leuven|892|2|19,19,τοῦ,ὁ,l-s---mg-,ATR
19,Leuven|892|2|20,20,νομοῦ,νομός,n-s---mg-,ATR
