,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|27107|2|1,1,εἰ,εἰ,c--------,AuxC
1,Leuven|27107|2|2,2,μὴ,μή,d--------,AuxZ
2,Leuven|27107|2|3,3,ἐμάθομεν,μανθάνω,v1paia---,ADV
3,Leuven|27107|2|4,4,σὺν,σύν,r--------,AuxP
4,Leuven|27107|2|5,5,θεοῖς,θεός,n-p---md-,ADV
5,Leuven|27107|2|6,6,σε,σύ,p2s---ca-,SBJ
6,Leuven|27107|2|7,7,καλῶς,καλός,d--------,ADV
7,Leuven|27107|2|8,8,ἐσχηκέναι,ἔχω,v--rna---,OBJ
8,Leuven|27107|2|9,9,μεθ’,μετά,r--------,AuxP
9,Leuven|27107|2|10,10,ἃ,ὅς,p-p---na-,OBJ
10,Leuven|27107|2|11,11,γράφεις,γράφω,v2spia---,ADV
11,Leuven|27107|2|12,12,πεπονθέναι,πάσχω,v--rna---,OBJ
13,Leuven|27107|2|14,14,πάντα,πᾶς,a-p---na-,OBJ
14,Leuven|27107|2|15,15,ἂν,ἄν,d--------,AuxY
15,Leuven|27107|2|16,16,καταλιπόντες,καταλείπω,v-papamn-,ADV
16,Leuven|27107|2|17,17,ἐσπεύσαμεν,σπεύδω,v1paia---,PRED
17,Leuven|27107|2|18,18,πρὸς,πρός,r--------,AuxP
18,Leuven|27107|2|19,19,σέ,σύ,p2s---ca-,OBJ
20,Leuven|27107|2|21,21,σοῦ,σύ,p2s---cg-,ADV
21,Leuven|27107|2|22,22,γὰρ,γάρ,d--------,AuxY
22,Leuven|27107|2|23,23,τιμιώτερον,τίμιος,a-s---nnc,PNOM
23,Leuven|27107|2|24,24,οὐδέν,οὐδείς,p-s---nn-,SBJ
24,Leuven|27107|2|25,25,ἐστιν,εἰμί,v3spia---,ExD
