,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|30121|4|1,1,ἴσθι,οἶδα,v2srma---,ExD
1,Leuven|30121|4|2,2,ἐλευθέραν,ἐλεύθερος,a-s---fa-,OCOMP
2,Leuven|30121|4|3,3,με,ἐγώ,p1s---ca-,OBJ
3,Leuven|30121|4|4,4,ἐποίησεν,ποιέω,v3saia---,OBJ
5,Leuven|30121|4|6,6,ὅθεν,ὅθεν,d--------,ADV
6,Leuven|30121|4|7,7,καί,καί,d--------,AuxZ
7,Leuven|30121|4|8,8,σύ,σύ,p2s---cn-,SBJ
8,Leuven|30121|4|9,9,εὐχαρίστησον,εὐχαριστέω,v2sama---,ADV
9,Leuven|30121|4|10,10,αὐτῷ,αὐτός,p-s---md-,OBJ
10,Leuven|30121|4|11,11,λίαν,λίαν,d--------,ADV
