,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|140178|2|1,1,εὐθέως,εὐθύς,d--------,ADV
1,Leuven|140178|2|2,2,λαβών,λαμβάνω,v-sapamn-,ADV
2,Leuven|140178|2|3,3,σου,σύ,p2s---cg-,ATR
3,Leuven|140178|2|4,4,τὰ,ὁ,l-p---na-,ATR
4,Leuven|140178|2|5,5,γράμματα,γράμμα,n-p---na-,OBJ
5,Leuven|140178|2|6,6,ἐγενόμην,γίγνομαι,v1saim---,PRED_CO
6,Leuven|140178|2|7,7,παρὰ,παρά,r--------,AuxP
7,Leuven|140178|2|8,8,Διογένην,Διογένης,n-s---ma-,OBJ
8,Leuven|140178|2|9,9,τὸν,ὁ,l-s---ma-,ATR
9,Leuven|140178|2|10,10,ἔμπορον,ἔμπορος,a-s---ma-,ATR
10,Leuven|140178|2|11,11,τῶν,ὁ,l-p---ng-,ATR
11,Leuven|140178|2|12,12,χορτοσπέρμων,χορτόσπερμον,n-p---ng-,ATR
12,Leuven|140178|2|13,13,καὶ,καί,c--------,COORD
13,Leuven|140178|2|14,14,ἔμαθον,μανθάνω,v1saia---,PRED_CO
14,Leuven|140178|2|15,15,αὐτὸν,αὐτός,p-s---ma-,SBJ
15,Leuven|140178|2|16,16,μὴ,μή,d--------,AuxZ
16,Leuven|140178|2|17,17,ἐπιδημοῦντα,ἐπιδημέω,v-sppama-,OBJ
17,Leuven|140178|2|18,18,ἐπὶ,ἐπί,r--------,AuxP
18,Leuven|140178|2|19,19,τοῦ,ὁ,l-s---ng-,ATR
19,Leuven|140178|2|20,20,παρόντος,πάρειμι,v-sppang-,ADV
