,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|21597|5|1,1,εἰ,εἰ,c--------,AuxC
1,Leuven|21597|5|2,2,καί,καί,c--------,AuxY
2,Leuven|21597|5|3,3,εὐδία,εὐδία,n-s---fn-,PNOM
3,Leuven|21597|5|4,4,ἐστί,εἰμί,v3spia---,ADV_CO
4,Leuven|21597|5|5,5,καί,καί,c--------,COORD
5,Leuven|21597|5|6,6,τό,ὁ,l-s---na-,ATR
6,Leuven|21597|5|7,7,πλοῖον,πλοῖον,n-s---na-,OBJ
7,Leuven|21597|5|8,8,ἀνενέγκαι,ἀναφέρω,v--ana---,OBJ
8,Leuven|21597|5|9,9,οὐ,οὐ,d--------,AuxZ
9,Leuven|21597|5|10,10,δύναται,δύναμαι,v3spie---,ADV_CO
10,Leuven|21597|5|11,11,ἐν,ἐν,r--------,AuxP
11,Leuven|21597|5|12,12,τῇ,ὁ,l-s---fd-,ATR
12,Leuven|21597|5|13,13,σήμερον,σήμερον,d--------,ADV
14,Leuven|21597|5|15,15,αὐτός,αὐτός,p-s---mn-,ADV
15,Leuven|21597|5|16,16,ὁ,ὁ,l-s---mn-,ATR
16,Leuven|21597|5|17,17,ναύτης,ναύτης,n-s---mn-,SBJ
17,Leuven|21597|5|18,18,ἀπαντήσῃ,ἀπαντάω,v3sasa---,PRED
18,Leuven|21597|5|19,19,πρός,πρός,r--------,AuxP
19,Leuven|21597|5|20,20,χειρογραφίαν,χειρογραφία,n-s---fa-,ADV
21,Leuven|21597|5|22,22,οὐκ,οὐ,d--------,AuxZ
22,Leuven|21597|5|23,23,ὀλίγως,ὀλίγος,d--------,ADV
23,Leuven|21597|5|24,24,γάρ,γάρ,d--------,AuxY
24,Leuven|21597|5|25,25,ἐνοχλούμεθα,ἐνοχλέω,v1ppie---,ExD
