,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|31651|2|1,1,ἀνέπεμψα,ἀναπέμπω,v1saia---,PRED
1,Leuven|31651|2|2,2,σοι,σύ,p2s---cd-,OBJ
2,Leuven|31651|2|3,3,διά,διά,r--------,AuxP
3,Leuven|31651|2|4,4,σημειώσεως,σημείωσις,n-s---fg-,ADV
4,Leuven|31651|2|5,5,τό,ὁ,l-s---na-,OBJ
5,Leuven|31651|2|6,6,καθ’,κατά,r--------,AuxP
6,Leuven|31651|2|7,7,ἡμέραν,ἡμέρα,n-s---fa-,ATR
7,Leuven|31651|2|8,8,τοῦ,ὁ,l-s---ng-,ATR
8,Leuven|31651|2|9,9,ἀναλώματος,ἀνάλωμα,n-s---ng-,ATR
9,Leuven|31651|2|10,10,ἵν’,ἵνα,c--------,AuxC
10,Leuven|31651|2|11,11,εἰδῇς,οἶδα,v2srsa---,ADV
