,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|26738|5|1,1,ἐάν,ἐάν,c--------,AuxC
1,Leuven|26738|5|2,2,δέ,δέ,d--------,AuxY
2,Leuven|26738|5|3,3,μή,μή,d--------,AuxZ
3,Leuven|26738|5|4,4,σοι,σύ,p2s---cd-,OBJ
4,Leuven|26738|5|5,5,δοκῇ,δοκέω,v3spsa---,ADV
5,Leuven|26738|5|6,6,ἐλθεῖν,ἔρχομαι,v--ana---,OBJ
6,Leuven|26738|5|7,7,σημεῖα,σημεῖον,n-p---na-,OBJ
7,Leuven|26738|5|8,8,ἡμῖν,ἐγώ,p1p---cd-,OBJ
8,Leuven|26738|5|9,9,πέμψον,πέμπω,v2sama---,PRED
9,Leuven|26738|5|10,10,ἐπεί,ἐπεί,c--------,AuxC
10,Leuven|26738|5|11,11,ἐμείναμεν,μένω,v1paia---,ADV
11,Leuven|26738|5|12,12,ἐν,ἐν,r--------,AuxP
12,Leuven|26738|5|13,13,τῷ,ὁ,l-s---md-,ATR
13,Leuven|26738|5|14,14,πολέμῳ,πόλεμος,n-s---md-,ADV
15,Leuven|26738|5|16,16,τῶν,ὁ,l-p---ng-,ATR
16,Leuven|26738|5|17,17,εἰς,εἰς,r--------,AuxP
17,Leuven|26738|5|18,18,τήν,ὁ,l-s---fa-,ATR
18,Leuven|26738|5|19,19,κέλλαν,κέλλα,n-s---fa-,ATR
