,@id,@form,@lemma,@postag,@relation
0,1,ὁ,ὁ,l-s---mn-,ATR
1,2,δὲ,δέ,d--------,AuxY
2,3,τὰς,ὁ,l-p---fa-,ATR
3,4,ἱερείας,ἱερεία,n-p---fa-,OBJ_CO
4,5,τὰς,ὁ,l-p---fa-,ATR
5,6,ἐν,ἐν,r--------,AuxP
6,7,Ἄργει,Ἄργος,n-s---nd-,ATR
7,8,καὶ,καί,c--------,COORD
8,9,τὰ,ὁ,l-p---na-,ATR
9,10,καθ᾽,κατά,r--------,AuxP
10,11,ἑκάστην,ἕκαστος,a-s---fa-,ADV
11,12,πραχθέντα,πράσσω,v-pappna-,OBJ_CO
12,13,συναγαγὼν,συνάγω,v-sapamn-,SBJ
13,14,Αἰνείαν,Αἰνείας,n-s---ma-,SBJ
14,15,φησὶν,φημί,v3spia---,PRED
15,16,ἐκ,ἐκ,r--------,AuxP
16,17,Μολοττῶν,Μολοσσός,n-p---mg-,ADV
17,18,εἰς,εἰς,r--------,AuxP
18,19,Ἰταλίαν,Ἰταλία,n-s---fa-,OBJ
19,20,ἐλθόντα,ἔρχομαι,v-sapama-,ADV
20,21,μετ᾽,μετά,r--------,AuxP
21,22,Ὀδυσσέα,Ὀδυσσεύς,n-s---ma-,ADV
22,23,οἰκιστὴν,οἰκιστής,n-s---ma-,PNOM
23,24,γενέσθαι,γίγνομαι,v--anm---,OBJ_CO
24,25,τῆς,ὁ,l-s---fg-,ATR
25,26,πόλεως,πόλις,n-s---fg-,ATR
26,27,",",punc1,u--------,AuxX
27,28,ὀνομάσαι,ὀνομάζω,v--ana---,OBJ_CO
28,29,δ᾽,δέ,c--------,COORD
29,30,αὐτὴν,αὐτός,p-s---fa-,OBJ
30,31,ἀπὸ,ἀπό,r--------,AuxP
31,32,μιᾶς,εἷς,a-s---fg-,ATR
32,33,τῶν,ὁ,l-p---fg-,ATR
33,34,Ἰλιάδων,Ἰλιάς,n-p---fg-,ATR
34,35,Ῥώμης,Ῥώμη,n-s---fg-,ADV
35,36,.,punc1,u--------,AuxK
