@ref,@id,@form,@lemma,@postag,@relation
Leuven|0096-00#|1096|1,1,γεωργῷ,γεωργός,n-s---md-,ADV
Leuven|0096-00#|1096|2,2,πονηρῷ,πονηρός,a-s---md-,ATR
Leuven|0096-00#|1096|3,3,φθόνον,φθόνος,n-s---ma-,OBJ
Leuven|0096-00#|1096|4,4,ἐνεποίει,ἐμποιέω,v3siia---,PRED_CO
Leuven|0096-00#|1096|5,5,τό,ὁ,l-s---na-,ATR
Leuven|0096-00#|1096|6,6,τοῦ,ὁ,l-s---mg-,ATR
Leuven|0096-00#|1096|7,7,γείτονος,γείτων,n-s---mg-,ATR
Leuven|0096-00#|1096|8,8,αὐξανόμενον,αὐξάνω,v-sppena-,ATR
Leuven|0096-00#|1096|9,9,λήϊον,λήιον,n-s---na-,OBJ
Leuven|0096-00#|1096|10,10,",",",",u--------,AuxX
Leuven|0096-00#|1096|11,11,καί,καί,b--------,COORD
Leuven|0096-00#|1096|12,12,διαφθείρειν,διαφθείρω,v--pna---,OBJ
Leuven|0096-00#|1096|13,13,τούς,ὁ,l-p---ma-,ATR
Leuven|0096-00#|1096|14,14,ἐκείνου,ἐκεῖνος,p-s---mg-,ATR
Leuven|0096-00#|1096|15,15,πόνους,πόνος,n-p---ma-,OBJ
Leuven|0096-00#|1096|16,16,ἐζήτει,ζητέω,v3siia---,PRED_CO
Leuven|0096-00#|1096|17,17,.,.,u--------,AuxK
