@ref,@id,@form,@lemma,@postag,@relation
Leuven|0096-00#|1379|2,1,ὁ,ὁ,l-s---mn-,ATR
Leuven|0096-00#|1379|3,2,λόγος,λόγος,n-s---mn-,SBJ
Leuven|0096-00#|1379|4,3,δηλοῖ,δηλόω,v3spia---,PRED
Leuven|0096-00#|1379|5,4,",",",",u--------,AuxX
Leuven|0096-00#|1379|6,5,ὅτι,ὅτι,c--------,AuxC
Leuven|0096-00#|1379|7,6,δεῖ,δέω,v3spia---,OBJ
Leuven|0096-00#|1379|8,7,τούτους,οὗτος,p-p---ma-,OBJ
Leuven|0096-00#|1379|9,8,φυλάττεσθαι,φυλάσσω,v--pne---,SBJ
Leuven|0096-00#|1379|10,9,μάλιστα,μάλα,d-------s,ADV
Leuven|0096-00#|1379|11,10,",",",",u--------,AuxX
Leuven|0096-00#|1379|12,11,οἵ,ὅς,p-p---mn-,SBJ
Leuven|0096-00#|1379|13,12,οὐδέ,οὐδέ,d--------,AuxY
Leuven|0096-00#|1379|14,13,τῆς,ὁ,l-s---fg-,ATR
Leuven|0096-00#|1379|15,14,τῶν,ὁ,l-p---mg-,ATR
Leuven|0096-00#|1379|16,15,οἰκείων,οἰκεῖος,a-p---mg-,ATR
Leuven|0096-00#|1379|17,16,ἀδικίας,ἀδικία,n-s---fg-,OBJ
Leuven|0096-00#|1379|18,17,ἀπέχονται,ἀπέχω,v3ppie---,ATR
Leuven|0096-00#|1379|19,18,.,.,u--------,AuxK
