@ref,@id,@form,@lemma,@postag,@relation
Leuven|0096-00#|1106|1,1,”,”,u--------,AuxG
Leuven|0096-00#|1106|2,2,ταῦτα,οὗτος,p-p---na-,OBJ
Leuven|0096-00#|1106|3,3,καθʼ,κατά,r--------,AuxP
Leuven|0096-00#|1106|4,4,ἑαυτόν,ἑαυτοῦ,p-s---ma-,ADV
Leuven|0096-00#|1106|5,5,λέγοντος,λέγω,v-sppamg-,ADV_CO
Leuven|0096-00#|1106|6,6,τοῦ,ὁ,l-s---mg-,ATR
Leuven|0096-00#|1106|7,7,κυνός,κύων,n-s---mg-,SBJ
Leuven|0096-00#|1106|8,8,",",",",u--------,AuxX
Leuven|0096-00#|1106|9,9,καί,καί,b--------,COORD
Leuven|0096-00#|1106|10,10,ἅμα,ἅμα,d--------,ADV
Leuven|0096-00#|1106|11,11,σείοντος,σείω,v-sppamg-,ADV_CO
Leuven|0096-00#|1106|12,12,τήν,ὁ,l-s---fa-,ATR
Leuven|0096-00#|1106|13,13,κέρκον,κέρκος,n-s---fa-,OBJ
Leuven|0096-00#|1106|14,14,",",",",u--------,AuxX
Leuven|0096-00#|1106|15,15,ὡς,ὡς,c--------,AuxC
Leuven|0096-00#|1106|16,16,δή,δή,d--------,AuxY
Leuven|0096-00#|1106|17,17,εἰς,εἰς,r--------,AuxP
Leuven|0096-00#|1106|18,18,τόν,ὁ,l-s---ma-,ATR
Leuven|0096-00#|1106|19,19,φίλον,φίλος,a-s---ma-,OBJ
Leuven|0096-00#|1106|20,20,θαρροῦντος,θαρσέω,v-sppamg-,ADV
Leuven|0096-00#|1106|21,21,",",",",u--------,AuxX
Leuven|0096-00#|1106|22,22,ὁ,ὁ,l-s---mn-,ATR
Leuven|0096-00#|1106|23,23,μάγειρος,μάγειρος,n-s---mn-,SBJ
Leuven|0096-00#|1106|24,24,",",",",u--------,AuxX
Leuven|0096-00#|1106|25,25,ὡς,ὡς,c--------,AuxC
Leuven|0096-00#|1106|26,26,εἶδε,ὁράω,v3saia---,ADV
Leuven|0096-00#|1106|27,27,τοῦτον,οὗτος,p-s---ma-,OBJ
Leuven|0096-00#|1106|28,28,ὧδε,ὧδε,d--------,ADV_CO
Leuven|0096-00#|1106|29,29,κ-,καί,b--------,COORD
Leuven|0096-00#|1106|30,30,ἐκεῖσε,ἐκεῖσε,d--------,ADV_CO
Leuven|0096-00#|1106|31,31,τήν,ὁ,l-s---fa-,ATR
Leuven|0096-00#|1106|32,32,κέρκον,κέρκος,n-s---fa-,OBJ
Leuven|0096-00#|1106|33,33,περιστρέφοντα,περιστρέφω,v-sppama-,ADV
Leuven|0096-00#|1106|34,34,",",",",u--------,AuxX
Leuven|0096-00#|1106|35,35,κατασχών,κατέχω,v-sapamn-,ADV
Leuven|0096-00#|1106|36,36,τά,ὁ,l-p---na-,ATR
Leuven|0096-00#|1106|37,37,σκέλη,σκέλος,n-p---na-,OBJ
Leuven|0096-00#|1106|38,38,αὐτοῦ,αὐτός,p-s---mg-,ATR
Leuven|0096-00#|1106|39,39,",",",",u--------,AuxX
Leuven|0096-00#|1106|40,40,ἔρριψε,ῥίπτω,v3saia---,PRED
Leuven|0096-00#|1106|41,41,παραχρῆμα,παραχρῆμα,d--------,ADV
Leuven|0096-00#|1106|42,42,ἔξωθεν,ἔξωθεν,r--------,AuxP
Leuven|0096-00#|1106|43,43,τῶν,ὁ,l-p---fg-,ATR
Leuven|0096-00#|1106|44,44,θυρίδων,θυρίς,n-p---fg-,ADV
Leuven|0096-00#|1106|45,45,.,.,u--------,AuxK
