@id,@form,@lemma,@postag
1,ἡ,ὁ,l-s---fn-
2,δ᾽,δέ,d--------
3,ἐπιστολὴ,ἐπιστολή,n-s---fn-
4,διεσάφει,διασαφέω,v3siia---
5,τόν,ὁ,l-s---ma-
6,τε,τε,d--------
7,Γέσκωνα,Γέσκων,n-s---ma-
8,καὶ,καί,c--------
9,τοὺς,ὁ,l-p---ma-
10,μετ᾽,μετά,r--------
11,αὐτοῦ,αὐτός,p-s---mg-
12,πάντας,πᾶς,a-p---ma-
13,",",punc1,u--------
14,οὓς,ὅς,p-p---ma-
15,παρεσπόνδησαν,παρασπονδέω,v3paia---
16,ἐν,ἐν,r--------
17,τῷ,ὁ,l-s---md-
18,Τύνητι,Τύνης,n-s---md-
19,",",punc1,u--------
20,καθάπερ,καθά,c--------
21,ἐπάνω,ἐπάνω,d--------
22,προεῖπον,προεῖπον,v3paia---
23,",",punc1,u--------
24,φυλάττειν,φυλάσσω,v--pna---
25,ἐπιμελῶς,ἐπιμελής,d--------
26,",",punc1,u--------
27,ὡς,ὡς,d--------
28,πραττόντων,πράσσω,v-pppamg-
29,τινῶν,τις,p-p---mg-
30,ἐκ,ἐκ,r--------
31,τοῦ,ὁ,l-s---mg-
32,στρατοπέδου,στρατόπεδον,n-s---ng-
33,τοῖς,ὁ,l-p---md-
34,Καρχηδονίοις,Καρχηδών,n-p---md-
35,ὑπὲρ,ὑπέρ,r--------
36,τῆς,ὁ,l-s---fg-
37,τούτων,οὗτος,p-p---mg-
38,σωτηρίας,σωτηρία,n-s---fg-
39,.,punc1,u--------
