,@id,@form,@lemma,@postag,@relation
0,1,σημεῖον,σημεῖον,n-s---nn-,PNOM
1,2,δ᾽,δέ,d--------,AuxY
2,3,ἐστὶ,εἰμί,v3spia---,PRED
3,4,ταῦτα,οὗτος,p-p---nn-,SBJ
4,5,τῆς,ὁ,l-s---fg-,ATR
5,6,Ἑλλάδος,Ἑλλάς,n-s---fg-,ADV
6,7,ἔτι,ἔτι,d--------,ADV
7,8,οὕτω,οὕτως,d--------,ADV
8,9,νεμόμενα,νέμω,v-pppenn-,ATR
9,10,τῶν,ὁ,l-p---ng-,ATR
10,11,ποτὲ,ποτέ,d--------,ADV
11,12,καὶ,καί,d--------,AuxZ
12,13,ἐς,εἰς,r--------,AuxP
13,14,πάντας,πᾶς,a-p---ma-,ADV
14,15,ὁμοίων,ὁμοῖος,a-p---ng-,ATR
15,16,διαιτημάτων,διαίτημα,n-p---ng-,ATR
16,17,.,punc1,u--------,AuxK
