@id,@form,@lemma,@postag,@relation
1,ἐπαναχωρήσαντες,ἐπαναχωρέω,v-papamn-,ADV_CO
2,δὲ,δέ,d--------,AuxY
3,καὶ,καί,d--------,AuxY
4,τροπαῖον,τροπαῖον,n-s---na-,OBJ
5,στησάμενοι,ἵστημι,v-papmmn-,ADV_CO
6,καὶ,καί,c--------,COORD
7,συσκευασάμενοι,συσκευάζω,v-papmmn-,ADV_CO
8,ὅπλα,ὅπλον,n-p---na-,OBJ_CO
9,τε,τε,d--------,AuxY
10,ὅσα,ὅσος,a-p---na-,OBJ
11,ἔλαβον,λαμβάνω,v3paia---,ATR
12,καὶ,καί,c--------,COORD
13,σκεύη,σκεῦος,n-p---na-,OBJ_CO
14,ἀπῆλθον,ἀπέρχομαι,v3paia---,PRED
15,ἐπὶ,ἐπί,r--------,AuxP
16,Φυλῆς,Φυλή,n-s---fg-,OBJ
17,.,punc1,u--------,AuxK
