@id,@form,@lemma,@postag,@relation
1,ἐπεὶ,ἐπεί,c--------,AuxC
2,δὲ,δέ,d--------,AuxY
3,οὐκ,οὐ,d--------,AuxZ
4,ἀντανήγαγε,ἀντανάγω,v3saia---,ADV_CO
5,Λύσανδρος,Λύσανδρος,n-s---mn-,SBJ
6,",",punc1,u--------,AuxX
7,καὶ,καί,c--------,COORD
8,τῆς,ὁ,l-s---fg-,ATR
9,ἡμέρας,ἡμέρα,n-s---fg-,ADV
10,ὀψὲ,ὀψέ,d--------,PNOM
11,ἦν,εἰμί,v3siia---,ADV_CO
12,",",punc1,u--------,AuxX
13,ἀπέπλευσαν,ἀποπλέω,v3paia---,PRED
14,πάλιν,πάλιν,d--------,ADV
15,εἰς,εἰς,r--------,AuxP
16,τοὺς,ὁ,l-p---ma-,ATR
17,Αἰγὸς,αἴξ,n-s---mg-,ATR
18,ποταμούς,ποταμός,n-p---ma-,ADV
19,.,punc1,u--------,AuxK
