@id,@form,@lemma,@postag
1,ὥρα,ὥρα,n-s---fn-
2,ἄν,ἄν1,d--------
3,",",punc1,u--------
4,ἔφη,φημί,v3siia---
5,ὁ,ὁ,l-s---mn-
6,Κῦρος,Κῦρος,n-s---mn-
7,",",punc1,u--------
8,σοὶ,σύ,p-s---md-
9,παρασκευάζεσθαι,παρασκευάζω,v--pne---
10,εἴη,εἰμί,v3spoa---
11,ὅτῳ,ὅστις,p-s---nd-
12,μαστιγώσεις,μαστιγόω,v2sfia---
13,με,ἐγώ,p1s---ma-
14,",",punc1,u--------
15,ὡς,ὡς,c--------
16,βουλεύομαί,βουλεύω,v1spie---
17,γε,γε,d--------
18,ὅπως,ὅπως,c--------
19,σε,σύ,p-s---ma-
20,ἀποδρῶ,ἀποδιδράσκω,v1sasa---
21,λαβὼν,λαμβάνω,v-sapamn-
22,τοὺς,ὁ,l-p---ma-
23,ἡλικιώτας,ἡλικιώτης,n-p---ma-
24,ἐπὶ,ἐπί,r--------
25,θήραν,θήρα,n-s---fa-
26,.,punc1,u--------
