@id,@form,@lemma,@postag
1,οὐ,οὐ,d--------
2,γὰρ,γάρ,d--------
3,προσῄει,πρόσειμι1,v3siia---
4,",",punc1,u--------
5,εἰ,εἰ,c--------
6,μὴ,μή,d--------
7,ἴδοι,εἶδον,v3saoa---
8,εἰ,εἰ,c--------
9,καιρὸς,καιρός,n-s---mn-
10,εἴη,εἰμί,v3spoa---
11,",",punc1,u--------
12,καὶ,καί,c--------
13,τοῦ,ὁ,l-s---mg-
14,Σάκα,Σάκας,n-s---mg-
15,ἐδεῖτο,δέω2,v3siie---
16,πάντως,πάντως,d--------
17,σημαίνειν,σημαίνω,v--pna---
18,αὐτῷ,αὐτός,p-s---md-
19,ὁπότε,ὁπότε,c--------
20,ἐγχωροίη,ἐγχωρέω,v3spoa---
21,καὶ,καί,c--------
22,ὁπότε,ὁπότε,c--------
23,καιρὸς,καιρός,n-s---mn-
24,εἴη,εἰμί,v3spoa---
25,·,punc1,u--------
