@id,@form,@lemma,@postag
1,ὥσπερ,ὥσπερ,c--------
2,δὲ,δέ,d--------
3,κύων,κύων,n-s---mn-
4,γενναῖος,γενναῖος,a-s---mn-
5,ἄπειρος,ἄπειρος2,a-s---mn-
6,ἀπρονοήτως,ἀπρονόητος,d-------p
7,φέρεται,φέρω,v3spie---
8,πρὸς,πρός,r--------
9,κάπρον,κάπρος,n-s---ma-
10,",",punc1,u--------
11,οὕτω,οὕτως,d--------
12,καὶ,καί,d--------
13,ὁ,ὁ,l-s---mn-
14,Κῦρος,Κῦρος,n-s---mn-
15,ἐφέρετο,φέρω,v3siie---
16,",",punc1,u--------
17,μόνον,μόνος,a-s---na-
18,ὁρῶν,ὁράω,v-sppamn-
19,τὸ,ὁ,l-s---na-
20,παίειν,παίω2,v--pna---
21,τὸν,ὁ,l-s---ma-
22,ἁλισκόμενον,ἁλίσκομαι,v-sppema-
23,",",punc1,u--------
24,ἄλλο,ἄλλος,a-s---na_
25,δʼ,δέ,c--------
26,οὐδὲν,οὐδείς,p-s---na-
27,προνοῶν,προνοέω,v-sppamn-
28,.,punc1,u--------
