@id,@form,@lemma,@postag
1,ὑπὲρ,ὑπέρ,r--------
2,ἅπαντα,ἅπας,a-p---na-
3,δʼ,δέ,d--------
4,ἠγανάκτουν,ἀγανακτέω,v3piia---
5,ἀναφυομένου,ἀνά-φύω,v-sppeng-
6,τοῦ,ὁ,l-s---ng-
7,τῆς,ὁ,l-s---fg-
8,δωροδοκίας,δωροδοκία,n-s---fg-
9,ἐγκλήματος,ἔγκλημα,n-s---ng-
10,",",punc1,u--------
11,ὃ,ὅς,p-s---na-
12,τέως,τέως,d--------
13,ἡγοῦντο,ἡγέομαι,v3piim---
14,καρτερῶς,καρτερός,d-------p
15,ὑπὲρ,ὑπέρ,r--------
16,αὑτῶν,ἑαυτοῦ,p-p---mg-
17,πρόρριζον,πρόρριζος,a-s---na-
18,ἐσβέσθαι,σβέννυμι,v--rne---
19,.,punc1,u--------
