@id,@form,@lemma,@postag
1,ὡς,ὡς,c--------
2,δὲ,δέ,d--------
3,αὐτῷ,αὐτός,p-s---md-
4,πάντα,πᾶς,a-p---nn-
5,ἕτοιμα,ἑτοῖμος,a-p---nn-
6,ἦν,εἰμί,v3siia---
7,",",punc1,u--------
8,κατηγόρει,κατηγορέω,v3siia---
9,τῶν,ὁ,l-p---fg-
10,ἀργιῶν,ἀργία,n-p---fg-
11,ὡς,ὡς,d--------
12,παρανόμων,παράνομος,a-p---fg-
13,καὶ,καί,c--------
14,τοὺς,ὁ,l-p---ma-
15,ὑπάτους,ὕπατος,n-p---ma-
16,Κορνήλιον,Κορνήλιος,n-s---ma-
17,Σύλλαν,Σύλλας,n-s---ma-
18,καὶ,καί,c--------
19,Κόιντον,Κόϊντος,n-s---ma-
20,Πομπήιον,Πομπήιος,n-s---ma-
21,ἐκέλευεν,κελεύω,v3siia---
22,αὐτὰς,αὐτός,p-p---fa-
23,αὐτίκα,αὐτίκα,d--------
24,ἀναιρεῖν,ἀναιρέω,v--pna---
25,",",punc1,u--------
26,ἵνα,ἵνα,c--------
27,προθείη,προτίθημι,v3saoa---
28,τὴν,ὁ,l-s---fa-
29,δοκιμασίαν,δοκιμασία,n-s---fa-
30,τῶν,ὁ,l-p---mg-
31,νόμων,νόμος,n-p---mg-
32,.,punc1,u--------
