@id,@form,@lemma,@postag
1,Τυρρηνοί,Τυρηηνός,n-p---mn-
2,τε,τε,d--------
3,καὶ,καί,c--------
4,Ὀμβρικοὶ,Ὀμβρικός,n-p---mn-
5,τ-,ὁ,l-s---na-
6,αὐτὰ,αὐτός,p-p---na-
7,δειμαίνοντες,δειμαίνω,v-pppamn-
8,τοῖς,ὁ,l-p---md-
9,Ἰταλιώταις,Ἰταλιώτης,n-p---md-
10,καί,καί,c--------
11,",",punc1,u--------
12,ὡς,ὡς,c--------
13,ἐδόκει,δοκέω,v3siia---
14,",",punc1,u--------
15,πρὸς,πρός,r--------
16,τῶν,ὁ,l-p---mg-
17,ὑπάτων,ὕπατος,n-p---mg-
18,ἐς,εἰς,r--------
19,τὴν,ὁ,l-s---fa-
20,πόλιν,πόλις,n-s---fa-
21,ἐπαχθέντες,ἐπάγω,v-pappmn-
22,ἔργῳ,ἔργον,n-s---nd-
23,μὲν,μέν,d--------
24,ἐς,εἰς,r--------
25,ἀναίρεσιν,ἀναίρεσις,n-s---fa-
26,Δρούσου,Δροῦσος,n-s---mg-
27,",",punc1,u--------
28,λόγῳ,λόγος,n-s---md-
29,δʼ,δέ,c--------
30,ἐς,εἰς,r--------
31,κατηγορίαν,κατηγορία,n-s---fa-
32,",",punc1,u--------
33,τοῦ,ὁ,l-s---mg-
34,νόμου,νόμος,n-s---mg-
35,φανερῶς,φανερός,d--------
36,κατεβόων,καταβοάω,v3piia---
37,καὶ,καί,c--------
38,τὴν,ὁ,l-s---fa-
39,τῆς,ὁ,l-s---fg-
40,δοκιμασίας,δοκιμασία,n-s---fg-
41,ἡμέραν,ἡμέρα,n-s---fa-
42,ἀνέμενον,ἀναμένω,v3piia---
43,.,punc1,u--------
44,ἐπαχθέντες,ἐπάγω,v-pappmn-
